[5, 4, 13, 12, 11, 3, 2, 1, 14, 15, 16, 17, 18, 19, 9, 8, 7, 6, 10, 0]
[7, 8, 9, 19, 18, 1, 2, 3, 10, 11, 12, 15, 16, 13, 14, 17, 6, 5, 4, 0]
[10, 11, 9, 8, 7, 6, 5, 4, 0, 18, 17, 12, 16, 1, 2, 3, 13, 14, 15, 19]
[11, 12, 16, 15, 14, 19, 0, 13, 5, 4, 3, 17, 2, 1, 10, 9, 8, 7, 6, 18]
[10, 2, 3, 17, 0, 16, 9, 8, 7, 6, 12, 11, 1, 15, 14, 13, 4, 5, 18, 19]
[7, 14, 15, 16, 10, 1, 0, 11, 12, 4, 3, 9, 8, 13, 2, 6, 5, 17, 18, 19]
[0, 1, 4, 3, 2, 10, 13, 14, 15, 16, 12, 11, 18, 8, 9, 17, 5, 6, 7, 19]
[8, 4, 1, 0, 2, 3, 7, 15, 16, 17, 18, 9, 6, 5, 14, 13, 12, 11, 10, 19]
[18, 15, 14, 2, 3, 7, 10, 9, 8, 1, 13, 12, 11, 6, 5, 4, 0, 16, 17, 19]
[4, 5, 6, 8, 2, 3, 7, 9, 10, 11, 12, 13, 14, 15, 1, 0, 16, 17, 18, 19]
[18, 11, 1, 0, 2, 3, 10, 4, 5, 6, 7, 8, 9, 17, 16, 15, 14, 13, 12, 19]
[0, 1, 11, 12, 13, 7, 6, 5, 14, 15, 16, 17, 18, 4, 3, 2, 8, 9, 10, 19]
[14, 17, 18, 1, 13, 9, 8, 15, 16, 7, 6, 2, 3, 4, 0, 12, 11, 10, 5, 19]
[8, 1, 2, 16, 19, 18, 17, 0, 10, 11, 12, 13, 3, 4, 5, 6, 7, 9, 14, 15]
[5, 4, 3, 2, 0, 18, 17, 16, 15, 7, 8, 12, 11, 10, 9, 14, 13, 1, 19, 6]
[10, 0, 8, 16, 15, 14, 1, 2, 3, 4, 5, 11, 12, 13, 9, 6, 7, 17, 18, 19]
[0, 1, 11, 10, 9, 8, 18, 6, 5, 4, 3, 2, 12, 13, 14, 15, 16, 17, 7, 19]
[11, 0, 1, 2, 3, 12, 13, 14, 15, 16, 19, 18, 17, 10, 9, 8, 7, 6, 5, 4]
[5, 15, 14, 13, 12, 11, 10, 16, 17, 18, 19, 0, 2, 9, 8, 7, 1, 6, 4, 3]
[9, 10, 11, 12, 13, 8, 4, 3, 0, 1, 2, 16, 17, 18, 19, 5, 6, 7, 14, 15]
[14, 15, 11, 10, 9, 0, 1, 2, 8, 13, 7, 18, 17, 6, 5, 4, 16, 3, 12, 19]
[3, 4, 9, 8, 7, 6, 5, 0, 10, 11, 17, 16, 15, 14, 13, 2, 1, 12, 18, 19]
[14, 15, 18, 19, 7, 17, 16, 5, 11, 10, 9, 8, 6, 3, 2, 1, 0, 4, 13, 12]
[2, 1, 6, 7, 19, 9, 8, 12, 3, 4, 5, 10, 11, 13, 14, 15, 16, 17, 18, 0]
[0, 1, 2, 11, 4, 5, 6, 3, 10, 7, 9, 16, 12, 13, 14, 15, 8, 17, 18, 19]
[13, 7, 6, 15, 16, 12, 11, 10, 9, 8, 18, 17, 0, 5, 4, 3, 2, 1, 14, 19]
[19, 10, 9, 8, 7, 11, 12, 13, 6, 16, 15, 14, 0, 1, 2, 3, 5, 17, 18, 4]
[3, 4, 2, 1, 0, 11, 12, 13, 16, 17, 5, 6, 15, 14, 7, 8, 9, 10, 18, 19]
[18, 16, 15, 14, 8, 13, 12, 11, 10, 9, 0, 1, 4, 3, 19, 2, 17, 7, 6, 5]
[1, 0, 17, 18, 19, 9, 13, 12, 11, 10, 2, 16, 3, 6, 4, 5, 15, 14, 7, 8]
[10, 8, 9, 18, 17, 16, 0, 15, 14, 13, 12, 11, 7, 6, 5, 4, 1, 2, 3, 19]
[4, 3, 9, 8, 0, 1, 16, 19, 5, 6, 18, 17, 7, 2, 15, 14, 13, 12, 11, 10]
[17, 3, 4, 12, 8, 7, 11, 10, 13, 14, 2, 1, 0, 9, 15, 16, 6, 5, 18, 19]
[5, 6, 18, 17, 8, 7, 13, 16, 15, 14, 10, 9, 11, 12, 4, 3, 0, 1, 2, 19]
[2, 3, 4, 5, 10, 6, 14, 13, 12, 11, 15, 16, 17, 18, 9, 0, 1, 7, 8, 19]
[2, 3, 10, 11, 12, 13, 9, 19, 18, 8, 7, 15, 14, 6, 5, 1, 0, 16, 17, 4]
[4, 12, 9, 8, 3, 6, 7, 13, 10, 11, 5, 0, 1, 2, 14, 15, 16, 17, 18, 19]
[11, 8, 7, 18, 17, 12, 16, 15, 0, 13, 14, 9, 1, 2, 3, 4, 5, 6, 10, 19]
[9, 8, 0, 13, 14, 15, 11, 12, 10, 7, 6, 5, 4, 3, 2, 1, 16, 17, 18, 19]
[1, 0, 8, 9, 10, 14, 6, 11, 12, 13, 17, 5, 4, 3, 2, 16, 18, 15, 7, 19]
[7, 6, 5, 4, 3, 16, 2, 1, 0, 18, 19, 8, 9, 17, 10, 11, 15, 14, 13, 12]
[5, 4, 3, 2, 16, 17, 18, 14, 15, 11, 13, 12, 9, 8, 6, 7, 10, 1, 0, 19]
[0, 18, 19, 11, 3, 2, 10, 9, 8, 7, 6, 5, 4, 12, 17, 16, 15, 14, 13, 1]
[12, 11, 10, 9, 18, 17, 16, 15, 14, 2, 3, 4, 1, 0, 13, 5, 6, 7, 8, 19]
[11, 19, 18, 17, 0, 8, 7, 6, 12, 13, 5, 4, 16, 15, 14, 10, 9, 1, 2, 3]
[11, 16, 17, 12, 14, 13, 1, 0, 2, 15, 7, 8, 9, 10, 6, 5, 4, 3, 18, 19]
[8, 9, 5, 4, 3, 14, 0, 1, 13, 12, 11, 10, 15, 16, 19, 18, 17, 2, 7, 6]
[19, 7, 8, 10, 0, 1, 2, 3, 4, 11, 12, 13, 14, 9, 6, 5, 15, 16, 17, 18]
[18, 19, 9, 10, 11, 12, 4, 15, 14, 17, 16, 0, 1, 13, 5, 6, 7, 8, 2, 3]
[1, 2, 3, 4, 5, 19, 18, 17, 15, 16, 12, 13, 0, 11, 10, 9, 7, 6, 8, 14]
[18, 10, 16, 4, 2, 1, 0, 13, 19, 3, 5, 6, 7, 8, 9, 14, 15, 17, 12, 11]
[6, 5, 4, 3, 2, 1, 0, 12, 11, 10, 9, 7, 17, 18, 19, 13, 14, 15, 16, 8]
[15, 14, 3, 5, 4, 2, 1, 0, 11, 12, 16, 17, 10, 9, 8, 7, 6, 13, 18, 19]
[11, 10, 1, 2, 3, 12, 13, 14, 15, 16, 4, 6, 7, 8, 9, 5, 0, 17, 18, 19]
[16, 17, 11, 10, 15, 7, 14, 13, 12, 9, 8, 1, 18, 6, 5, 4, 3, 2, 0, 19]
[16, 1, 13, 2, 3, 4, 5, 6, 15, 14, 9, 8, 7, 10, 11, 12, 0, 17, 18, 19]
[14, 13, 0, 11, 1, 2, 3, 5, 15, 16, 17, 18, 19, 6, 7, 8, 12, 4, 9, 10]
[18, 13, 12, 11, 0, 3, 4, 5, 6, 7, 10, 9, 14, 8, 2, 15, 16, 19, 17, 1]
[1, 2, 14, 15, 7, 6, 5, 16, 17, 18, 13, 8, 19, 12, 11, 10, 9, 4, 3, 0]
[0, 16, 17, 18, 13, 12, 11, 3, 2, 4, 15, 1, 14, 5, 8, 9, 10, 7, 6, 19]
[7, 6, 9, 8, 2, 1, 10, 4, 5, 11, 12, 13, 14, 3, 0, 15, 16, 17, 18, 19]
[12, 13, 14, 6, 7, 3, 4, 5, 8, 11, 10, 9, 0, 1, 2, 15, 16, 17, 18, 19]
[10, 11, 17, 16, 15, 14, 5, 3, 2, 1, 0, 8, 9, 4, 12, 13, 6, 7, 18, 19]
[2, 1, 0, 10, 19, 15, 14, 3, 4, 5, 6, 7, 8, 12, 13, 9, 16, 17, 18, 11]
[5, 6, 19, 18, 16, 15, 14, 3, 10, 0, 1, 9, 8, 7, 17, 4, 2, 11, 12, 13]
[19, 13, 0, 1, 2, 16, 17, 18, 6, 12, 5, 4, 15, 14, 11, 10, 9, 8, 7, 3]
[2, 3, 12, 18, 19, 4, 11, 10, 9, 8, 7, 13, 17, 6, 5, 1, 0, 14, 15, 16]
[18, 12, 11, 10, 9, 8, 7, 19, 17, 15, 14, 13, 4, 5, 6, 3, 0, 16, 2, 1]
[7, 8, 13, 14, 1, 9, 15, 17, 18, 19, 12, 11, 10, 16, 6, 5, 4, 3, 2, 0]
[5, 6, 0, 3, 4, 12, 11, 8, 7, 10, 1, 2, 13, 14, 15, 16, 9, 17, 18, 19]
