[7, 6, 5, 4, 3, 8, 9, 10, 11, 12, 13, 14, 15, 2, 1, 0]
[7, 6, 5, 4, 14, 13, 3, 2, 1, 0, 8, 15, 12, 11, 10, 9]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 15, 9, 10, 11, 12, 13, 14]
[6, 5, 4, 1, 2, 3, 0, 8, 9, 10, 11, 12, 14, 13, 7, 15]
[15, 0, 1, 11, 10, 9, 8, 2, 3, 4, 14, 13, 12, 7, 6, 5]
[0, 4, 5, 6, 13, 7, 8, 9, 10, 11, 3, 2, 1, 12, 14, 15]
[1, 14, 15, 13, 12, 11, 4, 5, 6, 7, 8, 9, 10, 3, 2, 0]
[15, 9, 8, 3, 2, 1, 7, 14, 13, 12, 11, 10, 6, 5, 4, 0]
[10, 11, 4, 5, 6, 7, 12, 13, 9, 8, 3, 0, 1, 2, 14, 15]
[11, 12, 14, 10, 9, 13, 8, 7, 6, 5, 4, 3, 2, 1, 0, 15]
[10, 4, 0, 1, 2, 3, 9, 8, 7, 6, 5, 14, 11, 12, 13, 15]
[2, 3, 4, 5, 6, 9, 8, 10, 11, 12, 13, 14, 7, 1, 0, 15]
[15, 14, 0, 1, 2, 3, 4, 7, 8, 9, 13, 6, 5, 10, 11, 12]
[12, 3, 2, 4, 5, 6, 7, 8, 11, 0, 1, 9, 10, 13, 14, 15]
[7, 6, 4, 3, 5, 2, 1, 0, 8, 9, 10, 11, 12, 13, 14, 15]
[14, 0, 1, 2, 9, 10, 11, 12, 13, 8, 7, 6, 3, 4, 5, 15]
[15, 14, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0, 12, 13]
[3, 2, 1, 4, 5, 6, 7, 8, 9, 10, 11, 15, 0, 12, 13, 14]
[5, 9, 8, 7, 6, 3, 2, 4, 1, 0, 10, 11, 12, 13, 14, 15]
[14, 3, 2, 13, 12, 11, 10, 9, 1, 0, 15, 8, 7, 6, 5, 4]
[7, 8, 13, 12, 11, 10, 9, 5, 4, 6, 3, 2, 1, 0, 14, 15]
[11, 6, 5, 4, 12, 13, 14, 10, 9, 8, 7, 0, 3, 2, 1, 15]
[8, 7, 6, 5, 9, 10, 12, 11, 0, 1, 2, 3, 4, 13, 14, 15]
[6, 7, 8, 0, 1, 2, 3, 4, 5, 14, 13, 12, 11, 10, 9, 15]
[5, 4, 6, 9, 10, 11, 12, 13, 14, 15, 3, 2, 1, 0, 7, 8]
[14, 12, 11, 10, 9, 0, 1, 2, 3, 4, 5, 13, 6, 7, 8, 15]
[3, 2, 1, 0, 10, 11, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15]
[13, 14, 2, 1, 0, 3, 4, 5, 6, 7, 8, 12, 11, 10, 9, 15]
[2, 11, 12, 13, 14, 15, 1, 3, 4, 5, 6, 7, 8, 9, 10, 0]
[9, 8, 11, 10, 3, 12, 13, 14, 7, 6, 5, 4, 2, 1, 0, 15]
[15, 14, 13, 5, 11, 10, 9, 8, 7, 6, 0, 4, 3, 2, 1, 12]
[10, 5, 4, 3, 2, 1, 0, 14, 15, 11, 12, 13, 8, 7, 6, 9]
[5, 8, 7, 6, 4, 3, 2, 1, 0, 10, 11, 15, 14, 13, 12, 9]
[10, 5, 4, 3, 2, 1, 0, 8, 9, 11, 6, 7, 12, 13, 14, 15]
[7, 6, 5, 4, 3, 2, 1, 13, 0, 8, 9, 10, 11, 12, 14, 15]
[5, 1, 9, 10, 4, 3, 8, 7, 6, 0, 2, 11, 12, 13, 14, 15]
[9, 14, 13, 7, 6, 5, 4, 3, 2, 8, 10, 11, 12, 15, 1, 0]
[13, 10, 9, 8, 7, 0, 1, 6, 5, 4, 3, 2, 11, 12, 14, 15]
[2, 1, 0, 11, 10, 3, 4, 5, 12, 13, 8, 7, 6, 9, 14, 15]
[0, 8, 9, 10, 11, 1, 2, 3, 4, 5, 6, 7, 12, 13, 14, 15]
[13, 12, 11, 10, 3, 1, 0, 4, 5, 9, 2, 8, 7, 6, 14, 15]
[0, 1, 2, 15, 14, 9, 13, 12, 11, 3, 4, 5, 6, 7, 8, 10]
[2, 8, 7, 6, 1, 0, 11, 12, 13, 14, 3, 4, 9, 10, 5, 15]
[14, 6, 5, 4, 3, 13, 12, 11, 10, 9, 8, 7, 2, 0, 1, 15]
[4, 5, 6, 7, 8, 9, 2, 3, 15, 14, 13, 12, 11, 10, 1, 0]
[7, 8, 9, 10, 11, 14, 12, 0, 1, 2, 3, 6, 5, 4, 13, 15]
[9, 10, 2, 1, 0, 11, 12, 13, 14, 8, 3, 4, 5, 6, 7, 15]
[6, 7, 8, 9, 10, 11, 12, 0, 3, 4, 5, 2, 1, 13, 14, 15]
[1, 0, 3, 4, 5, 6, 14, 2, 8, 9, 10, 11, 12, 13, 7, 15]
[5, 6, 7, 8, 9, 10, 11, 14, 13, 12, 3, 4, 2, 1, 0, 15]
[10, 11, 8, 7, 6, 5, 4, 2, 3, 9, 1, 0, 12, 13, 14, 15]
[4, 1, 0, 3, 11, 12, 13, 14, 15, 5, 6, 7, 8, 9, 10, 2]
[6, 5, 4, 7, 3, 2, 1, 0, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 4, 13, 12, 11, 10, 2, 1, 9, 0, 5, 6, 7, 8, 14, 15]
[3, 2, 1, 0, 11, 8, 9, 4, 5, 6, 7, 10, 12, 13, 14, 15]
[13, 6, 12, 11, 10, 9, 8, 7, 0, 2, 1, 3, 4, 5, 14, 15]
[15, 5, 4, 3, 2, 1, 0, 6, 12, 13, 7, 8, 9, 10, 11, 14]
[2, 1, 15, 0, 11, 10, 3, 4, 5, 6, 7, 8, 14, 13, 12, 9]
[5, 0, 7, 8, 9, 3, 2, 1, 11, 10, 6, 4, 12, 13, 14, 15]
[5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 14, 0, 1, 2, 3, 4]
[5, 4, 3, 2, 8, 9, 14, 13, 12, 10, 1, 0, 11, 6, 7, 15]
[13, 8, 7, 6, 0, 1, 14, 12, 11, 10, 9, 2, 3, 4, 5, 15]
[10, 9, 8, 7, 6, 5, 4, 3, 12, 11, 0, 1, 2, 14, 15, 13]
[15, 14, 13, 12, 4, 3, 9, 10, 5, 6, 11, 8, 7, 0, 1, 2]
[7, 6, 5, 4, 3, 2, 1, 0, 8, 9, 10, 11, 12, 13, 14, 15]
[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 14, 0, 12, 13, 11, 15]
[4, 3, 2, 11, 12, 13, 5, 6, 7, 14, 15, 8, 9, 10, 1, 0]
[5, 12, 6, 7, 8, 9, 10, 11, 13, 4, 3, 2, 1, 0, 14, 15]
[7, 0, 2, 3, 4, 5, 1, 9, 10, 11, 12, 6, 8, 13, 14, 15]
[10, 9, 8, 11, 12, 3, 2, 1, 0, 4, 5, 6, 7, 13, 14, 15]
[15, 5, 7, 8, 9, 14, 13, 12, 11, 6, 0, 1, 2, 3, 4, 10]
[8, 9, 10, 11, 12, 13, 14, 7, 5, 4, 3, 2, 1, 6, 0, 15]
[6, 5, 4, 3, 2, 1, 0, 8, 7, 9, 10, 11, 12, 13, 14, 15]
[12, 6, 7, 11, 10, 5, 4, 3, 2, 1, 9, 8, 0, 13, 14, 15]
[12, 10, 9, 8, 7, 3, 2, 1, 0, 4, 5, 11, 13, 14, 6, 15]
[1, 2, 3, 11, 10, 9, 8, 7, 6, 5, 0, 4, 12, 13, 14, 15]
