[6, 5, 7, 8, 9, 1, 4, 0, 3, 2, 10, 11, 12, 13, 14]
[6, 7, 8, 9, 10, 0, 1, 2, 3, 4, 5, 11, 12, 13, 14]
[2, 12, 5, 1, 0, 6, 7, 8, 9, 10, 11, 13, 3, 4, 14]
[8, 3, 2, 14, 13, 12, 11, 10, 9, 0, 1, 4, 5, 6, 7]
[4, 3, 0, 11, 13, 2, 1, 12, 5, 6, 7, 8, 9, 10, 14]
[13, 2, 12, 11, 10, 9, 8, 7, 6, 5, 1, 0, 3, 4, 14]
[1, 9, 0, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]
[1, 14, 0, 6, 7, 8, 9, 10, 11, 12, 13, 2, 3, 4, 5]
[4, 5, 6, 7, 8, 10, 3, 11, 12, 13, 9, 2, 1, 0, 14]
[0, 1, 10, 11, 2, 3, 4, 9, 8, 7, 6, 5, 12, 13, 14]
[14, 13, 4, 5, 6, 11, 12, 1, 0, 2, 3, 7, 8, 9, 10]
[0, 9, 1, 2, 3, 12, 11, 10, 4, 5, 6, 7, 8, 13, 14]
[6, 5, 13, 0, 7, 8, 9, 10, 1, 2, 4, 3, 11, 12, 14]
[4, 5, 9, 8, 7, 6, 3, 2, 1, 0, 10, 11, 12, 13, 14]
[0, 1, 2, 8, 7, 4, 3, 5, 6, 9, 10, 11, 12, 13, 14]
[0, 1, 2, 3, 6, 7, 8, 4, 5, 9, 10, 11, 14, 13, 12]
[6, 7, 0, 1, 2, 3, 5, 4, 8, 9, 14, 13, 12, 11, 10]
[3, 4, 5, 13, 14, 11, 9, 10, 12, 8, 7, 6, 2, 1, 0]
[4, 3, 6, 7, 8, 11, 12, 10, 9, 5, 2, 1, 0, 13, 14]
[8, 7, 2, 14, 6, 5, 4, 3, 1, 0, 11, 12, 13, 9, 10]
[5, 4, 3, 2, 1, 0, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[8, 7, 6, 5, 11, 1, 0, 2, 3, 4, 10, 9, 12, 13, 14]
[10, 9, 2, 1, 0, 4, 5, 6, 7, 8, 3, 11, 12, 13, 14]
[1, 9, 10, 11, 8, 7, 0, 5, 6, 4, 3, 2, 12, 13, 14]
[7, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 0, 1, 2, 6]
[2, 1, 4, 3, 0, 11, 12, 5, 6, 10, 9, 8, 7, 13, 14]
[0, 6, 7, 1, 2, 3, 4, 5, 12, 11, 10, 9, 8, 13, 14]
[6, 13, 5, 4, 3, 7, 8, 9, 10, 12, 11, 2, 0, 1, 14]
[13, 7, 8, 6, 5, 4, 9, 10, 12, 11, 3, 2, 1, 0, 14]
[5, 8, 7, 6, 0, 9, 10, 11, 12, 14, 13, 4, 1, 2, 3]
[0, 10, 11, 12, 13, 14, 6, 5, 1, 2, 3, 4, 7, 8, 9]
[10, 9, 4, 5, 3, 2, 0, 1, 6, 7, 8, 11, 12, 13, 14]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 13, 12, 11, 10]
[2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 10, 11, 1, 0]
[13, 14, 11, 10, 9, 8, 7, 6, 5, 12, 0, 1, 2, 3, 4]
[7, 8, 9, 10, 11, 13, 6, 5, 4, 3, 2, 0, 1, 12, 14]
[4, 3, 8, 0, 1, 2, 5, 6, 7, 9, 10, 11, 13, 12, 14]
[1, 0, 2, 3, 10, 11, 12, 13, 4, 5, 6, 7, 8, 14, 9]
[14, 6, 5, 3, 2, 1, 0, 4, 8, 9, 10, 11, 12, 13, 7]
[1, 12, 11, 10, 9, 0, 2, 3, 4, 5, 8, 7, 6, 13, 14]
[11, 10, 9, 13, 12, 3, 2, 8, 7, 6, 5, 4, 0, 1, 14]
[3, 2, 1, 0, 7, 12, 11, 8, 9, 10, 4, 5, 6, 13, 14]
[8, 5, 0, 1, 2, 3, 4, 12, 11, 10, 9, 7, 6, 13, 14]
[10, 0, 1, 2, 3, 13, 9, 8, 7, 6, 5, 4, 11, 12, 14]
[11, 10, 4, 3, 2, 12, 13, 14, 7, 6, 5, 9, 8, 1, 0]
[14, 2, 3, 4, 5, 6, 7, 9, 8, 1, 0, 10, 11, 12, 13]
[10, 9, 8, 11, 4, 3, 2, 1, 0, 5, 6, 7, 12, 13, 14]
[4, 1, 0, 2, 3, 9, 10, 5, 6, 7, 8, 11, 12, 13, 14]
[0, 1, 2, 3, 4, 5, 9, 8, 7, 6, 10, 11, 12, 13, 14]
[10, 1, 4, 5, 6, 7, 8, 9, 3, 2, 11, 12, 14, 13, 0]
[5, 10, 9, 8, 0, 7, 6, 4, 3, 2, 1, 11, 12, 13, 14]
[7, 8, 12, 11, 10, 9, 6, 5, 4, 2, 1, 0, 3, 13, 14]
[3, 14, 13, 12, 11, 4, 9, 8, 7, 6, 5, 10, 2, 1, 0]
[0, 1, 2, 3, 5, 8, 4, 6, 7, 9, 10, 11, 12, 13, 14]
[5, 4, 3, 2, 1, 7, 0, 6, 11, 12, 8, 9, 10, 13, 14]
[13, 12, 11, 10, 9, 8, 7, 6, 1, 0, 2, 3, 4, 5, 14]
[10, 11, 9, 8, 7, 0, 1, 6, 5, 4, 2, 3, 12, 13, 14]
[13, 14, 12, 3, 4, 5, 2, 1, 0, 9, 10, 11, 8, 7, 6]
[11, 10, 8, 7, 0, 1, 2, 6, 5, 12, 13, 14, 4, 3, 9]
[13, 14, 4, 5, 6, 7, 3, 2, 1, 0, 9, 10, 12, 11, 8]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 13, 12, 1, 0]
[6, 10, 11, 5, 4, 3, 2, 7, 8, 9, 1, 0, 12, 13, 14]
[4, 5, 6, 7, 9, 8, 3, 2, 10, 11, 12, 1, 0, 13, 14]
[14, 13, 12, 11, 9, 10, 8, 7, 6, 5, 4, 3, 2, 1, 0]
[7, 1, 0, 5, 6, 8, 9, 10, 11, 12, 13, 14, 2, 3, 4]
[2, 1, 8, 9, 3, 7, 6, 5, 4, 0, 10, 11, 12, 13, 14]
[1, 0, 10, 11, 4, 5, 8, 9, 12, 13, 7, 6, 2, 3, 14]
[10, 11, 12, 13, 1, 3, 4, 2, 9, 8, 7, 6, 0, 5, 14]
[7, 8, 4, 9, 10, 11, 12, 13, 3, 2, 0, 1, 5, 6, 14]
[14, 2, 3, 4, 13, 12, 11, 10, 9, 8, 7, 6, 5, 1, 0]
[11, 10, 9, 8, 1, 0, 3, 2, 12, 4, 5, 6, 7, 13, 14]
[5, 6, 7, 8, 9, 10, 11, 1, 4, 3, 0, 12, 2, 13, 14]
[1, 0, 9, 10, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 14]
[13, 12, 11, 2, 3, 4, 8, 7, 6, 5, 0, 1, 9, 10, 14]
