[14, 15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[1, 0, 16, 15, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3]
[14, 15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[6, 5, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4, 3]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
[3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2]
[3, 4, 0, 16, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2]
[4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 2, 5]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2, 1, 0]
[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2, 3, 4]
[15, 2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4]
[16, 15, 14, 13, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[14, 15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[16, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2, 3]
[14, 15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 5, 4]
[4, 3, 16, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2, 1]
[1, 2, 3, 16, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[15, 2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 5, 4]
[6, 5, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4, 3]
[15, 16, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[3, 16, 15, 14, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[0, 4, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2, 1]
[1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2]
[2, 15, 16, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1]
[3, 2, 1, 15, 16, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[15, 2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4, 5]
[13, 14, 1, 0, 16, 15, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[0, 1, 5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 2]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
[1, 2, 15, 14, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 2]
[13, 14, 1, 0, 16, 15, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[2, 7, 6, 5, 1, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4, 3]
[14, 15, 16, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 1]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[15, 16, 0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[6, 5, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4, 3]
[15, 2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
