[12, 11, 13, 5, 4, 3, 9, 8, 10, 6, 7, 2, 1, 0, 14]
[1, 0, 8, 9, 2, 3, 4, 5, 7, 10, 11, 12, 6, 14, 13]
[0, 2, 3, 4, 5, 1, 6, 7, 13, 12, 11, 10, 8, 9, 14]
[13, 11, 10, 9, 0, 2, 3, 8, 4, 5, 6, 7, 1, 12, 14]
[13, 12, 3, 4, 5, 6, 0, 7, 1, 2, 8, 9, 10, 11, 14]
[9, 10, 11, 5, 14, 13, 6, 7, 8, 4, 3, 2, 1, 12, 0]
[14, 13, 12, 11, 0, 1, 8, 7, 6, 2, 3, 4, 5, 10, 9]
[6, 11, 10, 7, 8, 9, 3, 2, 1, 0, 12, 13, 14, 5, 4]
[2, 6, 5, 13, 12, 8, 7, 11, 10, 9, 3, 4, 1, 0, 14]
[1, 9, 10, 11, 12, 0, 13, 14, 2, 3, 8, 7, 6, 5, 4]
[10, 1, 2, 3, 4, 5, 6, 14, 8, 13, 7, 12, 11, 9, 0]
[1, 3, 4, 5, 12, 13, 0, 11, 10, 6, 7, 8, 9, 2, 14]
[1, 2, 7, 14, 13, 12, 6, 5, 4, 3, 11, 10, 0, 8, 9]
[11, 3, 8, 6, 12, 13, 4, 5, 10, 9, 2, 1, 0, 7, 14]
[14, 13, 1, 0, 9, 8, 12, 7, 6, 5, 4, 3, 2, 11, 10]
[11, 10, 0, 9, 8, 3, 2, 1, 7, 12, 4, 5, 6, 13, 14]
[8, 9, 13, 1, 7, 2, 3, 4, 5, 6, 11, 10, 12, 0, 14]
[3, 2, 5, 10, 9, 0, 1, 13, 6, 7, 8, 11, 4, 12, 14]
[10, 11, 5, 6, 7, 12, 13, 4, 3, 0, 1, 2, 9, 8, 14]
[9, 2, 1, 0, 8, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14]
[5, 6, 7, 12, 11, 4, 3, 13, 0, 10, 9, 8, 2, 1, 14]
[13, 12, 11, 1, 7, 8, 9, 6, 0, 10, 2, 14, 5, 4, 3]
[4, 3, 2, 6, 7, 8, 9, 10, 11, 1, 14, 5, 0, 12, 13]
[4, 5, 6, 10, 11, 9, 8, 2, 3, 0, 1, 7, 12, 13, 14]
[3, 2, 1, 0, 7, 8, 9, 4, 10, 14, 6, 13, 12, 11, 5]
[6, 1, 3, 4, 5, 11, 10, 9, 8, 7, 14, 0, 2, 13, 12]
[1, 0, 11, 12, 13, 4, 5, 6, 7, 10, 9, 8, 2, 3, 14]
[2, 0, 5, 11, 10, 9, 1, 7, 6, 13, 8, 3, 4, 12, 14]
[11, 8, 7, 10, 9, 6, 5, 12, 14, 4, 3, 2, 13, 1, 0]
[3, 4, 12, 9, 10, 11, 5, 6, 2, 14, 13, 0, 1, 7, 8]
[7, 8, 9, 10, 11, 3, 2, 1, 0, 4, 5, 6, 12, 13, 14]
[4, 0, 1, 9, 10, 11, 2, 12, 13, 14, 3, 5, 6, 7, 8]
[7, 6, 5, 10, 9, 1, 2, 8, 3, 4, 0, 11, 12, 13, 14]
[10, 6, 5, 4, 3, 2, 1, 9, 8, 7, 0, 11, 12, 13, 14]
[5, 7, 2, 1, 4, 3, 13, 12, 11, 0, 10, 9, 8, 6, 14]
[11, 0, 1, 2, 3, 14, 12, 13, 10, 5, 6, 8, 7, 4, 9]
[7, 6, 9, 10, 11, 12, 1, 14, 13, 0, 5, 4, 3, 2, 8]
[2, 3, 10, 9, 8, 4, 5, 6, 7, 1, 11, 14, 12, 13, 0]
[13, 5, 6, 7, 11, 4, 2, 1, 0, 12, 10, 9, 8, 3, 14]
[7, 0, 6, 1, 2, 9, 10, 11, 12, 3, 4, 8, 5, 13, 14]
[10, 11, 12, 13, 3, 0, 1, 2, 5, 4, 14, 6, 7, 9, 8]
[12, 13, 7, 8, 9, 14, 4, 3, 2, 10, 11, 1, 0, 5, 6]
[12, 13, 0, 3, 14, 6, 5, 2, 1, 4, 11, 10, 9, 8, 7]
[1, 2, 3, 4, 5, 10, 11, 12, 7, 0, 14, 13, 8, 9, 6]
[4, 3, 2, 5, 6, 1, 0, 10, 11, 12, 13, 14, 9, 8, 7]
[7, 4, 9, 5, 8, 10, 6, 0, 1, 2, 3, 11, 12, 13, 14]
[12, 7, 2, 1, 0, 9, 6, 4, 3, 11, 10, 5, 8, 13, 14]
[7, 3, 0, 4, 6, 5, 1, 8, 9, 2, 10, 11, 12, 13, 14]
[4, 5, 9, 8, 3, 0, 1, 13, 2, 10, 11, 12, 7, 6, 14]
[3, 4, 1, 14, 5, 6, 7, 8, 9, 10, 13, 12, 11, 0, 2]
[10, 4, 3, 6, 2, 7, 8, 1, 0, 9, 5, 11, 12, 13, 14]
[13, 14, 12, 11, 0, 1, 2, 9, 8, 10, 4, 3, 7, 6, 5]
[9, 12, 1, 8, 7, 6, 5, 4, 3, 10, 11, 2, 14, 13, 0]
[13, 12, 11, 10, 4, 5, 0, 1, 9, 8, 7, 6, 3, 2, 14]
[1, 2, 3, 12, 13, 10, 9, 6, 5, 4, 7, 8, 11, 0, 14]
[10, 11, 12, 13, 9, 14, 2, 1, 0, 8, 7, 3, 4, 5, 6]
[11, 7, 10, 12, 9, 8, 5, 4, 3, 2, 1, 0, 13, 6, 14]
[10, 9, 8, 5, 4, 3, 6, 7, 1, 0, 2, 11, 12, 13, 14]
[11, 7, 6, 0, 10, 9, 8, 1, 5, 2, 3, 4, 12, 13, 14]
[7, 6, 5, 4, 1, 14, 10, 9, 0, 2, 3, 8, 11, 12, 13]
[1, 10, 11, 12, 13, 14, 2, 3, 0, 7, 6, 9, 8, 5, 4]
[2, 1, 14, 13, 0, 3, 4, 5, 10, 11, 12, 6, 7, 8, 9]
[8, 0, 1, 7, 6, 2, 14, 13, 12, 5, 3, 4, 9, 10, 11]
[11, 10, 7, 14, 0, 1, 2, 3, 4, 5, 12, 13, 6, 9, 8]
[1, 2, 3, 4, 0, 6, 7, 8, 9, 10, 12, 13, 5, 14, 11]
[14, 13, 10, 9, 6, 5, 4, 3, 2, 1, 0, 8, 7, 11, 12]
[6, 0, 1, 2, 3, 4, 5, 14, 13, 7, 11, 12, 8, 9, 10]
[9, 1, 0, 12, 13, 8, 7, 6, 5, 4, 3, 2, 14, 10, 11]
[1, 3, 4, 0, 8, 9, 10, 11, 12, 13, 5, 6, 7, 2, 14]
[7, 6, 5, 4, 1, 0, 13, 14, 2, 3, 8, 9, 10, 12, 11]
[7, 4, 5, 6, 1, 10, 9, 8, 3, 2, 0, 11, 12, 13, 14]
[13, 9, 8, 7, 6, 5, 2, 12, 4, 3, 0, 1, 10, 11, 14]
[9, 8, 7, 6, 5, 4, 2, 3, 10, 1, 0, 11, 12, 13, 14]
[9, 8, 7, 0, 4, 5, 10, 12, 11, 6, 13, 1, 2, 3, 14]
