[0, 1, 11, 10, 13, 12, 2, 3, 4, 5, 6, 7, 8, 9]
[2, 1, 0, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[0, 11, 12, 13, 3, 4, 5, 6, 7, 8, 9, 10, 2, 1]
[10, 11, 2, 3, 13, 12, 1, 0, 4, 5, 6, 7, 8, 9]
[11, 12, 13, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10]
[8, 9, 10, 13, 0, 1, 11, 12, 2, 3, 4, 5, 6, 7]
[2, 3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[11, 12, 13, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10]
[5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 0, 4]
[2, 1, 0, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[13, 0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12]
[10, 1, 2, 12, 11, 0, 13, 3, 4, 5, 6, 7, 8, 9]
[12, 13, 0, 10, 11, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 1]
[0, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 1]
[0, 1, 2, 12, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 1]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 9, 10, 11, 2, 12, 13, 3, 4, 5, 6, 7, 8, 0]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[6, 5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 0, 1, 2]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[12, 13, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[0, 1, 9, 10, 11, 12, 2, 3, 4, 5, 6, 7, 8, 13]
[9, 10, 11, 12, 2, 1, 0, 13, 3, 4, 5, 6, 7, 8]
[3, 2, 9, 8, 7, 6, 10, 11, 12, 13, 0, 1, 5, 4]
[5, 2, 3, 13, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12]
[1, 5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 1]
[4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[8, 13, 0, 1, 9, 10, 11, 12, 2, 3, 4, 5, 6, 7]
[2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 4, 3]
[12, 13, 3, 2, 5, 4, 0, 1, 6, 7, 8, 9, 10, 11]
[11, 1, 0, 13, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[6, 5, 1, 0, 7, 8, 9, 10, 11, 12, 13, 2, 3, 4]
[12, 3, 13, 0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11]
[2, 3, 13, 10, 11, 12, 1, 0, 4, 5, 6, 7, 8, 9]
[13, 4, 3, 2, 12, 5, 6, 7, 8, 9, 10, 11, 1, 0]
[12, 1, 2, 3, 13, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 1]
[2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 3]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 1]
[2, 1, 5, 4, 3, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[2, 3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[10, 11, 2, 3, 13, 12, 1, 0, 4, 5, 6, 7, 8, 9]
[12, 13, 3, 2, 5, 4, 0, 1, 6, 7, 8, 9, 10, 11]
