[2, 3, 15, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1]
[2, 1, 0, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[15, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[2, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 15, 14]
[10, 1, 13, 12, 11, 0, 15, 14, 2, 3, 4, 5, 6, 7, 8, 9]
[2, 1, 0, 13, 14, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[0, 15, 14, 13, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[13, 14, 5, 2, 3, 15, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12]
[0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3, 2, 1]
[1, 2, 14, 15, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[13, 14, 15, 0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 15, 14, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 1]
[14, 1, 2, 3, 15, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[13, 14, 15, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 1]
[14, 15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]
[3, 15, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2, 1, 4]
[0, 4, 5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[15, 0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
