[9, 10, 11, 0, 1, 2, 3, 4, 5, 6, 7, 8, 12, 13]
[11, 7, 1, 0, 8, 10, 9, 2, 3, 6, 5, 4, 12, 13]
[12, 10, 9, 0, 1, 2, 3, 4, 8, 7, 6, 11, 5, 13]
[8, 9, 10, 7, 6, 0, 11, 5, 4, 1, 2, 3, 12, 13]
[9, 12, 10, 8, 7, 6, 11, 5, 0, 1, 2, 3, 4, 13]
[9, 8, 0, 1, 2, 7, 3, 4, 6, 5, 10, 11, 12, 13]
[8, 9, 5, 4, 3, 7, 10, 11, 12, 6, 2, 0, 1, 13]
[1, 0, 4, 5, 6, 2, 3, 7, 8, 9, 10, 11, 12, 13]
[12, 11, 10, 7, 6, 5, 4, 13, 3, 8, 9, 2, 1, 0]
[9, 10, 11, 12, 13, 8, 7, 0, 1, 5, 4, 3, 2, 6]
[12, 2, 11, 10, 4, 5, 6, 7, 8, 3, 9, 0, 1, 13]
[8, 9, 10, 11, 12, 13, 0, 5, 6, 7, 4, 3, 2, 1]
[4, 5, 6, 0, 1, 2, 3, 13, 11, 7, 8, 9, 10, 12]
[9, 10, 11, 12, 13, 8, 7, 6, 0, 1, 2, 3, 4, 5]
[12, 5, 0, 4, 8, 9, 10, 11, 7, 6, 1, 2, 3, 13]
[8, 9, 10, 13, 12, 11, 7, 6, 5, 4, 3, 1, 0, 2]
[1, 3, 4, 5, 6, 0, 11, 2, 10, 9, 8, 7, 12, 13]
[7, 8, 9, 10, 11, 12, 13, 6, 3, 5, 4, 0, 1, 2]
[3, 4, 12, 1, 2, 5, 6, 7, 8, 9, 10, 11, 13, 0]
[7, 8, 9, 6, 5, 4, 3, 2, 1, 0, 10, 12, 11, 13]
[1, 2, 0, 8, 9, 10, 11, 12, 13, 3, 7, 6, 5, 4]
[13, 4, 5, 12, 11, 10, 9, 8, 7, 6, 2, 3, 1, 0]
[7, 6, 5, 1, 8, 9, 10, 12, 4, 3, 2, 0, 11, 13]
[7, 6, 5, 3, 8, 9, 2, 0, 1, 4, 10, 11, 12, 13]
[5, 4, 11, 10, 3, 2, 1, 0, 8, 9, 6, 7, 12, 13]
[4, 3, 2, 1, 5, 11, 0, 6, 7, 8, 9, 10, 12, 13]
[0, 5, 6, 7, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13]
[5, 4, 0, 2, 3, 10, 1, 11, 6, 7, 8, 9, 12, 13]
[1, 0, 7, 8, 9, 3, 10, 4, 5, 6, 11, 2, 12, 13]
[11, 10, 9, 8, 7, 6, 5, 1, 0, 13, 4, 3, 2, 12]
[2, 1, 0, 5, 6, 7, 9, 10, 8, 11, 12, 13, 3, 4]
[4, 5, 6, 8, 7, 3, 2, 1, 0, 9, 10, 11, 12, 13]
[6, 7, 8, 9, 10, 11, 3, 4, 5, 12, 0, 1, 2, 13]
[3, 13, 8, 7, 6, 5, 0, 1, 2, 12, 11, 10, 9, 4]
[13, 12, 2, 1, 3, 4, 9, 8, 7, 11, 10, 0, 5, 6]
[10, 9, 8, 7, 11, 12, 2, 13, 6, 5, 4, 3, 1, 0]
[4, 2, 1, 0, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[10, 7, 6, 5, 9, 8, 0, 1, 2, 12, 11, 4, 3, 13]
[0, 1, 2, 3, 4, 5, 13, 12, 11, 10, 9, 8, 7, 6]
[2, 4, 3, 1, 0, 9, 5, 6, 7, 8, 10, 11, 12, 13]
[12, 4, 0, 1, 2, 3, 11, 10, 9, 8, 7, 6, 5, 13]
[10, 11, 12, 9, 8, 7, 13, 6, 5, 0, 1, 2, 3, 4]
[4, 9, 8, 7, 6, 5, 0, 1, 2, 3, 13, 12, 11, 10]
[11, 10, 7, 6, 5, 4, 3, 9, 8, 1, 2, 0, 12, 13]
[4, 5, 6, 3, 2, 9, 8, 7, 0, 1, 10, 11, 12, 13]
[8, 9, 10, 7, 3, 4, 5, 6, 11, 12, 13, 2, 1, 0]
[5, 3, 2, 1, 0, 4, 6, 7, 8, 9, 10, 11, 12, 13]
[8, 9, 2, 4, 5, 10, 7, 6, 3, 1, 0, 11, 12, 13]
[12, 0, 1, 2, 3, 4, 7, 8, 9, 10, 5, 11, 6, 13]
[13, 12, 11, 0, 1, 2, 3, 4, 5, 10, 9, 8, 7, 6]
[2, 3, 4, 5, 11, 12, 1, 0, 8, 9, 7, 6, 10, 13]
[2, 3, 4, 6, 5, 1, 0, 9, 10, 7, 8, 11, 12, 13]
[6, 7, 11, 10, 8, 9, 2, 3, 4, 5, 12, 1, 0, 13]
[13, 0, 1, 2, 3, 4, 5, 6, 9, 12, 11, 10, 7, 8]
[9, 8, 4, 3, 2, 1, 0, 10, 11, 12, 5, 6, 7, 13]
[7, 9, 13, 12, 11, 0, 1, 2, 3, 4, 8, 6, 5, 10]
[10, 9, 8, 11, 12, 13, 2, 7, 6, 5, 4, 3, 1, 0]
[4, 3, 12, 11, 10, 9, 1, 2, 5, 8, 0, 7, 6, 13]
[6, 5, 0, 1, 13, 12, 4, 7, 8, 9, 3, 2, 10, 11]
[5, 4, 6, 3, 2, 1, 0, 13, 7, 8, 11, 12, 10, 9]
[12, 13, 11, 0, 5, 4, 6, 7, 8, 10, 9, 3, 2, 1]
[5, 6, 2, 0, 1, 7, 4, 8, 9, 10, 11, 3, 12, 13]
[13, 3, 2, 9, 8, 7, 6, 5, 4, 1, 0, 12, 11, 10]
[12, 6, 5, 0, 2, 3, 4, 7, 8, 1, 9, 10, 11, 13]
[9, 10, 5, 2, 3, 4, 1, 0, 6, 7, 8, 11, 12, 13]
[5, 6, 4, 3, 7, 2, 1, 0, 13, 12, 11, 10, 9, 8]
[1, 2, 3, 11, 10, 9, 8, 7, 6, 5, 4, 0, 12, 13]
[5, 6, 7, 8, 1, 4, 3, 12, 11, 10, 0, 2, 9, 13]
[8, 9, 10, 11, 0, 1, 2, 7, 3, 12, 13, 4, 5, 6]
[0, 10, 11, 9, 1, 2, 3, 4, 5, 6, 7, 8, 12, 13]
[4, 3, 2, 1, 10, 11, 13, 12, 9, 8, 7, 6, 5, 0]
[11, 10, 0, 1, 2, 3, 4, 12, 13, 6, 7, 8, 5, 9]
[5, 6, 7, 8, 9, 0, 1, 2, 12, 3, 4, 11, 10, 13]
