[12, 13, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[7, 6, 3, 2, 8, 9, 10, 11, 12, 13, 0, 4, 5, 1]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 4]
[5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 0, 1, 2, 6]
[0, 1, 11, 12, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[0, 3, 2, 12, 13, 4, 5, 6, 7, 8, 9, 10, 11, 1]
[4, 5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 0, 13, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[12, 0, 13, 3, 2, 1, 4, 5, 6, 7, 8, 9, 10, 11]
[2, 6, 7, 1, 4, 5, 8, 9, 10, 11, 12, 0, 13, 3]
[2, 1, 4, 3, 13, 0, 5, 6, 7, 8, 9, 10, 11, 12]
[2, 3, 13, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[7, 6, 5, 4, 8, 9, 10, 11, 12, 1, 2, 3, 13, 0]
[12, 13, 0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11]
[2, 11, 12, 13, 1, 0, 4, 5, 6, 7, 8, 9, 10, 3]
[11, 10, 9, 8, 12, 13, 0, 1, 2, 3, 4, 5, 6, 7]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 3]
[0, 13, 12, 2, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[13, 3, 2, 5, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 4, 7, 8, 9, 10, 11, 12, 13, 0, 1, 5, 6, 2]
[8, 7, 6, 10, 11, 1, 0, 13, 12, 2, 3, 4, 5, 9]
[9, 10, 11, 0, 1, 2, 12, 13, 3, 4, 5, 6, 7, 8]
[4, 3, 2, 12, 5, 6, 7, 8, 9, 10, 11, 1, 0, 13]
[6, 7, 8, 9, 10, 11, 12, 13, 0, 4, 3, 2, 1, 5]
[2, 3, 12, 13, 1, 5, 6, 7, 8, 9, 10, 11, 4, 0]
[13, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 0, 1, 5, 4]
[9, 2, 12, 11, 10, 1, 0, 13, 3, 4, 5, 6, 7, 8]
[11, 4, 0, 13, 12, 3, 2, 1, 5, 6, 7, 8, 9, 10]
[1, 0, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 2]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[2, 5, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 3]
[10, 11, 13, 3, 2, 12, 0, 1, 4, 5, 6, 7, 8, 9]
[11, 12, 1, 2, 3, 13, 0, 4, 5, 6, 7, 8, 9, 10]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 3, 2]
[10, 11, 12, 2, 1, 0, 13, 3, 4, 5, 6, 7, 8, 9]
[13, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[4, 3, 2, 6, 8, 9, 10, 11, 12, 13, 0, 1, 5, 7]
[6, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 0, 1, 5]
[4, 0, 2, 3, 12, 13, 1, 5, 6, 7, 8, 9, 10, 11]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[2, 4, 0, 13, 3, 5, 6, 7, 8, 9, 10, 11, 12, 1]
[13, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 2, 1, 0]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[12, 11, 3, 2, 13, 0, 4, 5, 6, 7, 8, 9, 10, 1]
[2, 5, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 3]
[1, 2, 3, 13, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 2, 12, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0]
[9, 10, 11, 2, 12, 13, 3, 4, 5, 6, 7, 8, 0, 1]
[1, 0, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[5, 0, 13, 3, 6, 7, 8, 9, 10, 11, 12, 2, 1, 4]
[13, 2, 3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12]
[0, 1, 2, 6, 5, 4, 3, 7, 8, 9, 10, 11, 12, 13]
[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 3, 2, 1, 0]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[3, 0, 13, 12, 4, 5, 6, 7, 8, 9, 10, 11, 1, 2]
[12, 2, 11, 10, 1, 0, 4, 5, 6, 7, 8, 9, 3, 13]
[8, 7, 6, 2, 9, 10, 11, 12, 13, 0, 1, 5, 4, 3]
[10, 9, 6, 2, 11, 12, 13, 0, 1, 5, 4, 7, 8, 3]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[8, 7, 6, 5, 9, 10, 11, 12, 2, 1, 0, 13, 3, 4]
[5, 6, 7, 10, 11, 12, 13, 0, 1, 2, 3, 4, 8, 9]
[3, 4, 5, 8, 9, 10, 11, 12, 13, 0, 1, 2, 6, 7]
[2, 1, 5, 4, 6, 7, 8, 9, 10, 11, 12, 13, 0, 3]
[1, 0, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 2]
[3, 13, 12, 11, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10]
[12, 13, 1, 0, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11]
[6, 13, 0, 4, 7, 8, 9, 10, 11, 12, 1, 2, 3, 5]
[12, 13, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[13, 12, 11, 10, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[13, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
