[11, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0]
[7, 10, 11, 0, 8, 9, 1, 2, 3, 4, 5, 6]
[10, 5, 0, 1, 11, 2, 3, 4, 6, 7, 8, 9]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11]
[2, 3, 11, 4, 5, 6, 7, 8, 9, 10, 0, 1]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0]
[7, 8, 9, 10, 11, 0, 1, 2, 3, 4, 5, 6]
[10, 2, 1, 0, 11, 3, 4, 5, 6, 7, 8, 9]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0]
[1, 5, 6, 3, 2, 7, 8, 9, 10, 11, 0, 4]
[6, 5, 1, 2, 7, 8, 9, 10, 11, 0, 4, 3]
[3, 2, 6, 7, 8, 9, 10, 11, 0, 1, 5, 4]
[3, 2, 9, 8, 11, 10, 1, 0, 4, 5, 6, 7]
[9, 10, 11, 0, 1, 2, 3, 4, 5, 6, 7, 8]
[1, 0, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0]
[5, 11, 0, 6, 7, 8, 9, 10, 2, 3, 1, 4]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 3, 2]
[0, 4, 5, 6, 7, 8, 9, 10, 1, 2, 3, 11]
[0, 11, 10, 5, 4, 3, 2, 6, 7, 8, 9, 1]
[3, 2, 1, 10, 11, 0, 4, 5, 6, 7, 8, 9]
[9, 10, 1, 2, 3, 11, 0, 4, 5, 6, 7, 8]
[8, 11, 3, 6, 7, 2, 9, 10, 1, 0, 4, 5]
[8, 9, 10, 11, 0, 4, 3, 2, 1, 5, 6, 7]
[4, 0, 1, 6, 7, 8, 9, 10, 11, 3, 2, 5]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 0, 1]
[2, 5, 4, 0, 1, 6, 7, 8, 9, 10, 11, 3]
[9, 10, 1, 2, 3, 11, 0, 4, 5, 6, 7, 8]
[6, 5, 4, 0, 7, 8, 9, 10, 11, 3, 2, 1]
[3, 2, 6, 7, 8, 9, 10, 11, 0, 1, 5, 4]
[10, 2, 1, 0, 11, 3, 4, 5, 6, 7, 8, 9]
[3, 2, 6, 7, 8, 9, 10, 11, 0, 1, 5, 4]
[1, 2, 3, 11, 0, 4, 5, 6, 7, 8, 9, 10]
[3, 2, 6, 7, 8, 9, 10, 11, 0, 1, 5, 4]
[5, 6, 2, 3, 7, 8, 9, 10, 11, 0, 1, 4]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 1, 2]
[1, 2, 10, 11, 3, 4, 5, 6, 7, 8, 9, 0]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0]
[6, 5, 1, 8, 9, 10, 11, 0, 4, 3, 2, 7]
[10, 11, 4, 3, 0, 1, 6, 7, 8, 9, 5, 2]
[2, 9, 10, 11, 1, 0, 4, 5, 6, 7, 8, 3]
[7, 2, 3, 11, 8, 9, 10, 1, 0, 4, 5, 6]
[1, 0, 11, 10, 2, 3, 4, 5, 6, 7, 8, 9]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0]
[11, 0, 1, 9, 10, 2, 3, 4, 5, 6, 7, 8]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 0, 11, 10, 2, 3, 4, 5, 6, 7, 8, 9]
[10, 11, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9]
[0, 11, 3, 4, 5, 6, 7, 2, 10, 9, 8, 1]
[1, 2, 3, 6, 7, 8, 9, 10, 11, 0, 4, 5]
[10, 2, 1, 0, 11, 3, 4, 5, 6, 7, 8, 9]
[8, 3, 2, 1, 0, 4, 5, 6, 7, 11, 10, 9]
