[8, 7, 2, 6, 5, 3, 10, 4, 11, 12, 0, 1, 9]
[6, 5, 8, 10, 0, 7, 1, 4, 3, 2, 9, 11, 12]
[9, 10, 11, 7, 3, 2, 1, 0, 8, 4, 5, 6, 12]
[2, 11, 10, 9, 8, 12, 5, 7, 3, 4, 6, 0, 1]
[11, 10, 9, 8, 7, 6, 1, 3, 5, 0, 2, 4, 12]
[9, 12, 1, 2, 3, 4, 0, 8, 5, 6, 7, 10, 11]
[12, 10, 7, 1, 2, 3, 4, 5, 11, 6, 0, 8, 9]
[7, 6, 5, 4, 3, 8, 9, 10, 11, 12, 1, 0, 2]
[8, 7, 6, 5, 0, 1, 2, 3, 4, 9, 10, 11, 12]
[11, 5, 4, 3, 6, 7, 10, 9, 12, 8, 2, 1, 0]
[2, 3, 4, 5, 7, 11, 10, 8, 9, 6, 0, 1, 12]
[2, 1, 0, 10, 3, 4, 5, 9, 8, 7, 6, 11, 12]
[2, 8, 3, 4, 7, 6, 5, 1, 0, 9, 10, 11, 12]
[0, 1, 2, 3, 8, 7, 12, 9, 11, 6, 10, 5, 4]
[5, 4, 6, 1, 8, 7, 0, 9, 10, 11, 3, 2, 12]
[8, 12, 0, 1, 10, 2, 3, 4, 5, 11, 7, 6, 9]
[2, 10, 1, 0, 12, 11, 6, 7, 8, 9, 3, 4, 5]
[5, 4, 1, 3, 2, 7, 8, 10, 9, 0, 11, 12, 6]
[1, 2, 8, 0, 6, 7, 10, 11, 12, 3, 4, 5, 9]
[2, 9, 1, 7, 6, 0, 8, 12, 11, 10, 3, 4, 5]
[12, 11, 10, 4, 3, 1, 8, 7, 6, 5, 9, 2, 0]
[0, 1, 9, 10, 11, 12, 2, 8, 4, 3, 5, 6, 7]
[10, 0, 1, 3, 4, 9, 6, 2, 12, 5, 7, 8, 11]
[8, 10, 11, 7, 0, 9, 5, 12, 6, 4, 3, 2, 1]
[3, 1, 4, 5, 9, 2, 6, 7, 0, 8, 12, 11, 10]
[4, 6, 10, 9, 8, 0, 7, 5, 1, 2, 3, 11, 12]
[10, 11, 6, 0, 1, 2, 3, 4, 5, 7, 8, 9, 12]
[9, 10, 11, 3, 2, 8, 7, 6, 5, 4, 0, 1, 12]
[4, 3, 2, 5, 8, 6, 7, 1, 0, 12, 11, 10, 9]
[7, 8, 12, 2, 11, 1, 0, 3, 4, 5, 6, 9, 10]
[8, 7, 2, 1, 0, 4, 6, 5, 9, 11, 3, 10, 12]
[4, 5, 6, 7, 8, 9, 10, 11, 3, 2, 12, 1, 0]
[7, 8, 3, 4, 5, 6, 11, 12, 0, 1, 2, 10, 9]
[8, 4, 12, 0, 1, 6, 7, 2, 3, 9, 10, 11, 5]
[12, 5, 4, 3, 2, 9, 11, 10, 0, 1, 8, 7, 6]
[4, 3, 2, 5, 12, 0, 1, 11, 10, 9, 6, 7, 8]
[3, 4, 7, 6, 0, 5, 8, 1, 2, 10, 9, 11, 12]
[6, 5, 3, 10, 9, 11, 8, 7, 2, 1, 0, 12, 4]
[0, 2, 1, 3, 4, 7, 6, 5, 8, 9, 10, 11, 12]
[6, 7, 8, 5, 4, 3, 9, 0, 1, 2, 10, 11, 12]
[2, 1, 7, 3, 8, 4, 6, 5, 9, 0, 10, 11, 12]
[0, 1, 2, 9, 10, 11, 5, 6, 3, 4, 7, 8, 12]
[5, 0, 2, 8, 7, 6, 4, 3, 1, 9, 10, 11, 12]
[12, 0, 9, 10, 8, 7, 6, 5, 1, 2, 3, 4, 11]
[7, 11, 10, 6, 5, 12, 4, 8, 9, 3, 2, 0, 1]
[11, 10, 9, 0, 2, 5, 8, 6, 7, 4, 3, 1, 12]
[0, 7, 9, 10, 11, 12, 8, 4, 3, 2, 1, 6, 5]
[8, 4, 2, 3, 6, 5, 1, 0, 10, 9, 7, 11, 12]
[0, 1, 5, 4, 6, 7, 11, 10, 9, 3, 2, 8, 12]
[12, 0, 11, 8, 7, 6, 5, 4, 2, 3, 9, 10, 1]
[0, 3, 1, 2, 7, 8, 4, 6, 5, 9, 10, 11, 12]
[10, 9, 4, 3, 8, 11, 7, 6, 5, 2, 0, 1, 12]
[5, 3, 1, 0, 4, 2, 6, 7, 8, 9, 10, 11, 12]
[11, 12, 5, 4, 10, 6, 7, 8, 9, 0, 1, 2, 3]
[1, 2, 3, 0, 12, 8, 9, 11, 10, 7, 6, 4, 5]
[7, 6, 8, 9, 10, 11, 12, 5, 4, 3, 2, 1, 0]
[3, 2, 1, 9, 11, 10, 4, 5, 12, 8, 7, 0, 6]
[5, 6, 7, 8, 4, 3, 1, 2, 11, 10, 9, 0, 12]
[3, 2, 0, 8, 9, 4, 1, 10, 11, 7, 6, 12, 5]
