[3, 14, 13, 12, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[2, 6, 5, 4, 3, 7, 8, 9, 10, 11, 14, 0, 1, 12, 13]
[3, 14, 13, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 2]
[14, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 2, 3]
[2, 5, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[6, 5, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 0, 4, 3]
[2, 6, 5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1]
[11, 0, 14, 13, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[14, 13, 12, 11, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[7, 6, 1, 0, 8, 9, 10, 11, 12, 13, 14, 3, 2, 5, 4]
[1, 0, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[0, 14, 3, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 1]
[4, 3, 6, 5, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[2, 1, 6, 5, 4, 0, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[2, 13, 14, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1]
[14, 13, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0]
[1, 0, 2, 3, 6, 5, 4, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 4, 3, 2]
[1, 2, 13, 14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1, 2]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1, 2]
[3, 0, 14, 13, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1, 2]
[12, 11, 10, 9, 0, 1, 2, 13, 14, 3, 4, 5, 6, 7, 8]
[13, 12, 11, 14, 3, 4, 5, 6, 7, 8, 9, 10, 2, 1, 0]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 4]
[6, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1, 5]
[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 4, 0, 1, 2]
[13, 14, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[14, 4, 3, 0, 13, 2, 5, 6, 7, 8, 9, 10, 11, 12, 1]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 2, 1, 0, 4, 5]
[14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 2, 1, 0]
[7, 0, 4, 5, 8, 9, 10, 11, 12, 13, 14, 3, 2, 1, 6]
[11, 12, 3, 13, 14, 0, 4, 5, 6, 7, 8, 9, 10, 2, 1]
[1, 0, 14, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[13, 1, 0, 14, 3, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[3, 4, 5, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[1, 0, 14, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[14, 1, 6, 5, 3, 2, 4, 0, 7, 8, 9, 10, 11, 12, 13]
