[11, 10, 9, 3, 2, 1, 0, 4, 5, 6, 7, 8, 12]
[10, 0, 1, 2, 11, 12, 3, 4, 5, 6, 7, 8, 9]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 0, 1]
[11, 2, 1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10]
[6, 5, 4, 0, 7, 8, 9, 10, 11, 12, 3, 2, 1]
[0, 1, 5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12]
[1, 0, 12, 11, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[4, 3, 12, 0, 5, 6, 7, 8, 9, 10, 11, 2, 1]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0, 1, 2]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 2, 11, 12, 3, 4, 5, 6, 7, 8, 9, 10, 0]
[10, 11, 12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 3]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[7, 11, 10, 9, 8, 12, 0, 1, 2, 3, 4, 5, 6]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0, 1, 2]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0, 1, 2]
[3, 4, 5, 1, 2, 6, 7, 8, 9, 10, 11, 12, 0]
[12, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 2, 3]
[1, 11, 10, 3, 12, 0, 4, 5, 6, 7, 8, 9, 2]
[10, 2, 3, 12, 11, 1, 0, 4, 5, 6, 7, 8, 9]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 0, 4]
[11, 2, 1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10]
[1, 5, 6, 7, 8, 9, 10, 11, 12, 0, 4, 3, 2]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[0, 1, 5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12]
[1, 2, 3, 12, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0]
[12, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[12, 11, 2, 1, 0, 3, 4, 5, 6, 7, 8, 9, 10]
[1, 0, 12, 3, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[12, 3, 4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11]
[1, 2, 3, 12, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 3, 2]
