[3, 2, 1, 5, 6, 0, 4, 9, 10, 11, 12, 13, 8, 7, 15, 14, 16]
[8, 0, 3, 10, 9, 4, 7, 6, 5, 1, 2, 11, 12, 13, 14, 15, 16]
[14, 15, 12, 2, 0, 11, 9, 8, 7, 6, 5, 1, 4, 3, 10, 13, 16]
[6, 10, 9, 11, 0, 1, 7, 8, 14, 2, 12, 13, 15, 3, 4, 5, 16]
[4, 0, 7, 13, 12, 11, 10, 9, 8, 5, 6, 3, 2, 1, 14, 15, 16]
[14, 13, 12, 11, 10, 9, 6, 16, 8, 7, 0, 1, 2, 15, 3, 4, 5]
[16, 6, 4, 5, 12, 3, 2, 0, 1, 13, 14, 15, 11, 10, 9, 8, 7]
[13, 5, 4, 12, 11, 10, 6, 9, 8, 3, 2, 1, 0, 7, 14, 15, 16]
[11, 10, 5, 9, 4, 3, 13, 14, 15, 0, 1, 2, 12, 8, 7, 6, 16]
[7, 8, 6, 11, 12, 13, 10, 9, 0, 1, 2, 3, 4, 5, 14, 15, 16]
[14, 0, 6, 7, 15, 8, 11, 9, 10, 1, 2, 3, 4, 5, 13, 12, 16]
[5, 6, 7, 15, 12, 11, 0, 9, 10, 16, 4, 3, 2, 13, 14, 1, 8]
[8, 7, 12, 0, 13, 14, 15, 16, 6, 5, 4, 3, 9, 10, 11, 2, 1]
[9, 11, 10, 7, 2, 1, 0, 3, 4, 5, 6, 16, 12, 13, 14, 8, 15]
[12, 11, 10, 9, 6, 7, 0, 3, 4, 5, 13, 14, 1, 2, 8, 15, 16]
[12, 13, 14, 16, 11, 2, 1, 0, 3, 10, 15, 9, 8, 7, 4, 5, 6]
[9, 11, 10, 8, 7, 5, 6, 16, 3, 2, 1, 0, 4, 15, 12, 13, 14]
[2, 13, 12, 10, 11, 6, 5, 14, 7, 8, 9, 15, 4, 3, 0, 1, 16]
[6, 5, 4, 3, 7, 8, 9, 10, 12, 11, 2, 1, 0, 13, 14, 15, 16]
[12, 11, 6, 5, 0, 13, 9, 1, 2, 3, 4, 10, 16, 8, 7, 15, 14]
[6, 7, 8, 1, 10, 2, 9, 0, 11, 12, 5, 4, 3, 13, 14, 15, 16]
[3, 15, 14, 13, 12, 16, 0, 5, 6, 2, 4, 1, 7, 8, 9, 10, 11]
[5, 6, 7, 8, 9, 13, 14, 16, 2, 4, 3, 1, 11, 12, 0, 10, 15]
[2, 1, 0, 11, 15, 14, 13, 5, 6, 16, 4, 12, 7, 8, 9, 10, 3]
[7, 8, 9, 10, 14, 6, 15, 13, 12, 11, 5, 4, 3, 2, 1, 0, 16]
[4, 10, 11, 6, 1, 0, 12, 15, 14, 13, 7, 8, 9, 5, 3, 2, 16]
[3, 2, 10, 4, 0, 12, 13, 14, 11, 8, 7, 6, 5, 15, 16, 1, 9]
[10, 12, 5, 4, 0, 1, 2, 3, 13, 14, 15, 16, 6, 9, 11, 8, 7]
[9, 10, 13, 12, 11, 8, 7, 6, 0, 3, 14, 15, 16, 1, 2, 4, 5]
[5, 4, 15, 14, 12, 11, 10, 9, 8, 7, 13, 1, 6, 0, 2, 3, 16]
[1, 0, 4, 14, 2, 9, 8, 7, 6, 5, 15, 3, 13, 12, 11, 10, 16]
[11, 16, 9, 8, 7, 6, 12, 13, 2, 10, 3, 4, 5, 1, 0, 14, 15]
[9, 8, 4, 3, 2, 11, 7, 1, 5, 6, 10, 0, 12, 13, 14, 15, 16]
[4, 11, 10, 3, 2, 1, 5, 6, 13, 12, 7, 8, 0, 9, 14, 15, 16]
[10, 0, 1, 9, 2, 5, 4, 7, 6, 3, 8, 11, 12, 13, 14, 15, 16]
[8, 9, 14, 15, 16, 1, 0, 10, 7, 2, 11, 12, 13, 3, 4, 5, 6]
[12, 11, 10, 1, 2, 3, 6, 5, 4, 13, 9, 16, 15, 8, 7, 0, 14]
[9, 10, 11, 12, 4, 5, 6, 2, 3, 8, 0, 1, 7, 13, 14, 15, 16]
[11, 14, 10, 9, 8, 7, 6, 5, 1, 2, 15, 3, 4, 13, 12, 0, 16]
[11, 1, 12, 14, 2, 13, 9, 0, 8, 7, 6, 5, 4, 3, 10, 15, 16]
[16, 0, 15, 14, 13, 12, 11, 2, 3, 4, 5, 9, 1, 6, 7, 8, 10]
[11, 10, 6, 8, 14, 15, 16, 9, 13, 12, 5, 4, 3, 2, 1, 0, 7]
[0, 1, 6, 3, 5, 7, 8, 9, 10, 11, 2, 4, 14, 13, 12, 15, 16]
[10, 15, 11, 12, 2, 6, 7, 8, 4, 3, 9, 0, 1, 14, 5, 13, 16]
[8, 7, 6, 1, 5, 4, 0, 9, 10, 11, 2, 13, 14, 12, 3, 15, 16]
[7, 6, 14, 3, 4, 5, 15, 0, 1, 2, 8, 9, 10, 13, 12, 11, 16]
[0, 1, 16, 15, 5, 2, 12, 13, 14, 3, 4, 6, 7, 8, 9, 11, 10]
[2, 1, 0, 12, 16, 8, 13, 14, 15, 11, 10, 3, 4, 5, 6, 7, 9]
[2, 9, 8, 7, 6, 12, 5, 4, 1, 3, 0, 13, 14, 10, 11, 15, 16]
[5, 9, 8, 1, 0, 6, 7, 2, 4, 3, 10, 11, 12, 13, 14, 15, 16]
[15, 6, 2, 14, 12, 11, 10, 3, 13, 1, 0, 4, 5, 9, 8, 7, 16]
[16, 15, 14, 9, 8, 6, 10, 11, 2, 3, 4, 1, 0, 7, 13, 12, 5]
[10, 15, 14, 7, 8, 9, 11, 0, 12, 6, 5, 4, 3, 2, 1, 13, 16]
[4, 15, 2, 3, 6, 7, 8, 9, 11, 12, 10, 5, 13, 14, 1, 0, 16]
[2, 1, 0, 12, 8, 13, 7, 6, 5, 3, 11, 10, 9, 4, 14, 15, 16]
