[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 0, 1]
[1, 0, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 2]
[11, 12, 13, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[13, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[0, 10, 11, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 13]
[1, 2, 3, 13, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[12, 2, 1, 0, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 0, 1, 2, 6]
[13, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[0, 2, 1, 5, 4, 3, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 0, 13, 12, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 3]
[2, 1, 4, 3, 13, 0, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 4]
[2, 3, 13, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[5, 1, 0, 4, 6, 7, 8, 9, 10, 11, 12, 13, 2, 3]
[1, 0, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 2]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 3]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[11, 12, 13, 3, 4, 0, 1, 2, 5, 6, 7, 8, 9, 10]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 3]
[13, 2, 3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12]
[4, 5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[2, 5, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 3]
[3, 13, 12, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 2]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 0, 1]
[7, 8, 9, 10, 11, 12, 13, 0, 1, 2, 3, 4, 5, 6]
[3, 13, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 1, 2]
[13, 12, 11, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0]
[1, 2, 3, 13, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
