[4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 5, 6, 2, 3]
[15, 16, 0, 13, 14, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[9, 3, 6, 7, 10, 11, 12, 13, 14, 15, 16, 0, 4, 5, 1, 2, 8]
[16, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[4, 5, 16, 15, 3, 0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[9, 10, 11, 1, 14, 13, 12, 0, 16, 15, 2, 3, 4, 5, 6, 7, 8]
[15, 1, 2, 3, 16, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[3, 7, 6, 5, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2]
[0, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 1]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[0, 16, 15, 14, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[6, 5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2]
[16, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[14, 16, 3, 2, 15, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[15, 2, 1, 4, 3, 16, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[3, 4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[14, 3, 2, 1, 15, 16, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4]
[0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 2, 1]
[15, 16, 2, 3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 14, 15, 16, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[16, 0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[13, 14, 15, 11, 12, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[16, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 15, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[13, 14, 15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[5, 6, 0, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 4]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
[2, 3, 16, 15, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 2, 15, 13, 14, 16, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[0, 3, 4, 5, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[15, 1, 2, 3, 16, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 5]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
[14, 15, 16, 12, 13, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[15, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1, 0, 16]
[14, 1, 0, 16, 15, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
[14, 1, 0, 16, 15, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
[2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4, 3]
[0, 16, 15, 14, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[16, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[14, 15, 16, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2, 3, 16, 15]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[2, 3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[3, 16, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2]
[6, 1, 0, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 2, 5, 4, 7]
[3, 2, 5, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2, 1]
[15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[4, 5, 1, 0, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[14, 1, 0, 16, 15, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[6, 5, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2, 3, 7]
[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 4]
[7, 3, 4, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2, 6, 5, 8]
[11, 12, 13, 14, 15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 15, 14, 1]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
[2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 15, 16, 0, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 4]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[16, 15, 14, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 3]
[15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[3, 4, 5, 0, 16, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2, 1]
[4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2, 3]
[0, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 2, 1, 6, 5, 4]
[4, 0, 16, 15, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 5, 6]
[16, 1, 0, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2, 1]
[14, 1, 2, 3, 0, 16, 15, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 6, 5, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4]
