[10, 9, 8, 11, 12, 13, 0, 6, 16, 15, 14, 7, 1, 2, 3, 4, 5, 17, 18]
[10, 11, 12, 1, 18, 17, 16, 15, 13, 14, 9, 8, 2, 3, 4, 5, 6, 7, 0]
[5, 6, 7, 8, 9, 10, 16, 15, 0, 1, 14, 13, 12, 11, 4, 3, 2, 17, 18]
[7, 8, 13, 12, 5, 4, 3, 11, 9, 10, 6, 0, 1, 2, 14, 15, 16, 17, 18]
[12, 11, 10, 9, 1, 0, 15, 16, 17, 13, 6, 5, 4, 3, 2, 7, 8, 14, 18]
[10, 5, 6, 7, 3, 9, 8, 0, 4, 1, 2, 11, 12, 13, 14, 15, 16, 17, 18]
[13, 12, 11, 10, 3, 2, 5, 6, 7, 8, 9, 4, 1, 14, 0, 15, 16, 17, 18]
[15, 14, 13, 12, 11, 0, 1, 2, 3, 4, 17, 5, 6, 16, 10, 9, 8, 7, 18]
[3, 2, 1, 6, 5, 4, 0, 11, 12, 13, 14, 15, 16, 17, 18, 7, 8, 9, 10]
[8, 7, 5, 4, 3, 2, 1, 0, 9, 16, 6, 10, 11, 12, 13, 14, 15, 17, 18]
[14, 15, 16, 13, 0, 1, 2, 17, 18, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[10, 9, 0, 1, 4, 3, 2, 13, 14, 5, 6, 11, 12, 7, 8, 15, 16, 17, 18]
[18, 17, 5, 4, 3, 2, 1, 0, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 12]
[12, 11, 9, 8, 7, 6, 5, 4, 3, 10, 13, 14, 15, 16, 17, 2, 1, 0, 18]
[12, 11, 10, 13, 9, 8, 3, 2, 1, 0, 14, 15, 16, 17, 7, 6, 5, 4, 18]
[2, 1, 0, 13, 14, 5, 12, 11, 10, 9, 8, 6, 7, 3, 4, 15, 16, 17, 18]
[3, 4, 5, 6, 7, 8, 14, 13, 9, 10, 11, 12, 0, 1, 2, 15, 16, 17, 18]
[13, 14, 9, 10, 15, 16, 17, 12, 11, 5, 6, 7, 8, 18, 4, 3, 2, 1, 0]
[7, 8, 9, 10, 11, 12, 13, 14, 18, 17, 16, 15, 6, 5, 4, 3, 2, 1, 0]
[5, 4, 3, 2, 8, 9, 10, 11, 12, 13, 1, 0, 14, 15, 16, 6, 7, 17, 18]
[16, 15, 14, 1, 13, 12, 11, 10, 9, 0, 7, 6, 5, 4, 8, 3, 2, 17, 18]
[16, 15, 0, 1, 2, 3, 4, 5, 8, 9, 10, 6, 7, 14, 13, 12, 11, 17, 18]
[8, 9, 17, 16, 15, 14, 0, 1, 2, 10, 11, 12, 13, 7, 6, 5, 4, 3, 18]
[16, 15, 14, 0, 1, 12, 13, 11, 10, 9, 8, 7, 6, 5, 4, 2, 3, 17, 18]
[3, 2, 1, 0, 6, 7, 8, 9, 10, 11, 12, 16, 13, 14, 15, 4, 5, 17, 18]
[16, 15, 14, 9, 17, 18, 13, 12, 11, 10, 2, 1, 0, 3, 4, 5, 6, 7, 8]
[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 16, 15, 14, 6, 0, 17, 18]
[11, 10, 9, 8, 7, 0, 1, 2, 6, 5, 4, 12, 13, 14, 3, 15, 16, 17, 18]
[18, 17, 16, 15, 14, 13, 0, 1, 2, 9, 10, 11, 12, 4, 8, 7, 6, 3, 5]
