[14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 4]
[1, 2, 3, 14, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3]
[4, 5, 2, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 0]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 4]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1]
[1, 2, 3, 14, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[4, 3, 14, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 2, 1]
[12, 2, 3, 14, 13, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[0, 14, 3, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 1]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[1, 2, 3, 14, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[3, 4, 0, 14, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[1, 0, 14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 2]
[1, 0, 14, 13, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 2]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1]
[12, 13, 14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[14, 13, 12, 11, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[4, 5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 3, 2]
[0, 1, 12, 13, 14, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 0, 14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 2]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[3, 14, 13, 12, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[11, 0, 14, 13, 12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
[6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1, 5, 4, 3, 2]
[13, 2, 1, 0, 14, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
