[10, 11, 16, 15, 14, 13, 8, 9, 12, 0, 1, 2, 3, 4, 5, 6, 7, 17, 18, 19]
[16, 3, 2, 1, 0, 10, 11, 12, 13, 14, 15, 17, 4, 5, 6, 7, 8, 9, 18, 19]
[17, 16, 15, 0, 1, 2, 3, 4, 5, 6, 7, 13, 8, 9, 10, 11, 12, 14, 18, 19]
[13, 12, 11, 10, 9, 8, 7, 5, 4, 3, 2, 18, 1, 0, 6, 17, 14, 15, 16, 19]
[18, 17, 16, 15, 5, 6, 14, 13, 12, 11, 10, 4, 3, 2, 1, 0, 9, 8, 7, 19]
[15, 14, 19, 18, 17, 4, 3, 2, 1, 0, 13, 12, 11, 5, 6, 7, 8, 9, 10, 16]
[12, 11, 10, 4, 5, 6, 8, 9, 13, 14, 17, 16, 15, 3, 2, 1, 0, 7, 18, 19]
[4, 3, 2, 1, 0, 5, 12, 13, 14, 15, 11, 10, 9, 8, 7, 6, 16, 17, 18, 19]
[11, 10, 7, 18, 9, 8, 0, 1, 6, 5, 4, 3, 2, 12, 13, 14, 15, 16, 17, 19]
[4, 3, 2, 1, 0, 16, 17, 5, 6, 7, 18, 19, 8, 9, 10, 11, 12, 13, 14, 15]
[11, 12, 13, 14, 15, 16, 17, 18, 10, 6, 7, 8, 9, 5, 4, 3, 2, 1, 0, 19]
[0, 5, 4, 6, 7, 8, 9, 10, 11, 1, 2, 3, 18, 19, 12, 13, 14, 15, 16, 17]
[11, 19, 7, 8, 9, 10, 6, 5, 4, 3, 2, 1, 0, 18, 17, 16, 15, 14, 12, 13]
[3, 8, 7, 6, 5, 4, 2, 1, 0, 17, 16, 15, 14, 13, 12, 11, 10, 9, 18, 19]
[9, 6, 7, 8, 16, 17, 5, 4, 3, 2, 1, 0, 15, 14, 13, 12, 11, 10, 18, 19]
[17, 0, 1, 2, 3, 4, 5, 6, 16, 15, 14, 13, 12, 11, 10, 9, 18, 8, 7, 19]
[0, 17, 16, 15, 14, 13, 1, 2, 3, 4, 5, 6, 7, 8, 9, 18, 10, 11, 12, 19]
[14, 13, 12, 0, 6, 5, 4, 3, 2, 1, 15, 16, 7, 8, 9, 10, 11, 17, 18, 19]
[9, 8, 0, 1, 7, 6, 5, 4, 3, 2, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]
[11, 16, 17, 18, 19, 15, 14, 13, 12, 6, 5, 4, 3, 2, 1, 10, 9, 7, 8, 0]
[2, 3, 4, 5, 6, 18, 17, 16, 15, 14, 7, 8, 9, 10, 11, 12, 13, 19, 1, 0]
[12, 13, 14, 8, 7, 6, 5, 4, 3, 2, 18, 17, 16, 15, 0, 1, 11, 10, 9, 19]
[9, 8, 7, 2, 19, 18, 17, 16, 6, 5, 4, 3, 11, 12, 13, 14, 15, 10, 1, 0]
[3, 2, 8, 9, 10, 11, 12, 13, 14, 0, 1, 4, 7, 5, 6, 15, 16, 17, 18, 19]
[7, 8, 14, 13, 12, 11, 9, 19, 18, 17, 10, 6, 5, 4, 3, 2, 1, 0, 15, 16]
[16, 15, 14, 13, 11, 6, 5, 4, 3, 0, 1, 2, 12, 10, 9, 8, 7, 17, 18, 19]
[18, 17, 11, 12, 13, 14, 3, 2, 1, 10, 9, 8, 7, 6, 5, 4, 0, 15, 16, 19]
[11, 12, 18, 17, 16, 3, 4, 5, 6, 2, 1, 15, 14, 13, 10, 9, 8, 7, 0, 19]
[11, 12, 13, 10, 14, 15, 16, 17, 18, 4, 9, 8, 7, 6, 5, 0, 1, 2, 3, 19]
[11, 10, 0, 1, 2, 3, 8, 7, 4, 5, 6, 12, 18, 17, 16, 15, 14, 13, 9, 19]
[4, 5, 6, 17, 16, 15, 14, 13, 12, 3, 2, 1, 0, 11, 10, 9, 8, 7, 18, 19]
[0, 3, 4, 5, 7, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 2, 1, 6, 19]
[2, 16, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 15, 1, 0, 11, 12, 13, 14, 19]
[6, 5, 4, 7, 8, 9, 10, 14, 3, 2, 1, 0, 11, 12, 13, 15, 16, 17, 18, 19]
[12, 13, 14, 15, 16, 17, 18, 11, 10, 9, 0, 4, 5, 7, 8, 6, 3, 2, 1, 19]
[9, 8, 7, 6, 14, 15, 16, 17, 10, 11, 12, 13, 18, 2, 1, 0, 19, 5, 4, 3]
[14, 17, 18, 5, 13, 12, 11, 10, 9, 8, 7, 6, 15, 16, 4, 0, 1, 2, 3, 19]
[16, 15, 14, 5, 0, 1, 2, 3, 4, 6, 13, 12, 11, 10, 9, 8, 7, 17, 18, 19]
[11, 12, 18, 19, 6, 5, 4, 3, 2, 1, 0, 17, 16, 15, 14, 13, 10, 9, 8, 7]
[8, 9, 10, 7, 6, 5, 4, 3, 2, 1, 11, 14, 15, 16, 17, 12, 13, 18, 0, 19]
[10, 11, 12, 13, 18, 5, 4, 17, 16, 15, 14, 9, 8, 7, 6, 0, 1, 2, 3, 19]
[11, 12, 13, 14, 9, 8, 7, 6, 5, 4, 0, 1, 2, 10, 3, 15, 16, 17, 18, 19]
[10, 11, 9, 8, 0, 1, 2, 3, 4, 5, 6, 7, 14, 15, 16, 12, 13, 17, 18, 19]
[13, 14, 15, 7, 6, 5, 0, 1, 2, 3, 4, 16, 17, 12, 11, 10, 9, 8, 18, 19]
[0, 5, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]
[2, 1, 0, 10, 11, 12, 9, 7, 6, 5, 4, 3, 13, 14, 15, 16, 8, 17, 18, 19]
[12, 11, 2, 1, 7, 8, 9, 10, 14, 15, 16, 13, 0, 3, 4, 5, 6, 17, 18, 19]
[4, 12, 13, 14, 15, 16, 17, 3, 0, 1, 5, 6, 7, 8, 9, 10, 11, 2, 18, 19]
[4, 3, 2, 1, 0, 8, 11, 7, 12, 13, 10, 9, 5, 6, 14, 15, 16, 17, 18, 19]
[16, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 5, 0, 1, 2, 3, 4]
[8, 7, 6, 5, 0, 1, 2, 4, 3, 11, 12, 13, 10, 9, 14, 15, 16, 17, 18, 19]
[16, 15, 8, 1, 0, 6, 7, 9, 2, 3, 4, 5, 10, 11, 12, 13, 14, 17, 18, 19]
[9, 10, 13, 12, 8, 7, 4, 3, 2, 1, 0, 5, 11, 6, 14, 15, 16, 17, 18, 19]
[11, 10, 9, 18, 0, 8, 7, 6, 13, 14, 15, 16, 17, 5, 4, 3, 2, 1, 12, 19]
[13, 12, 11, 7, 6, 0, 1, 2, 10, 9, 8, 5, 4, 3, 14, 15, 16, 17, 18, 19]
[6, 5, 4, 3, 2, 1, 15, 14, 8, 9, 10, 13, 0, 7, 12, 11, 16, 17, 18, 19]
[13, 0, 14, 15, 4, 5, 6, 17, 16, 12, 11, 10, 9, 8, 7, 1, 2, 3, 18, 19]
[9, 19, 18, 17, 16, 6, 5, 4, 3, 7, 10, 11, 12, 13, 14, 15, 8, 2, 1, 0]
[5, 14, 1, 0, 11, 12, 2, 3, 4, 6, 7, 8, 9, 10, 13, 15, 16, 17, 18, 19]
[4, 5, 0, 6, 7, 8, 9, 10, 13, 19, 18, 17, 16, 15, 14, 12, 11, 3, 2, 1]
[12, 11, 10, 9, 17, 16, 0, 1, 2, 3, 4, 8, 7, 6, 5, 13, 14, 15, 18, 19]
[10, 11, 17, 3, 4, 5, 9, 8, 0, 1, 2, 6, 7, 12, 13, 14, 15, 16, 18, 19]
[6, 5, 4, 3, 11, 12, 13, 2, 1, 0, 10, 14, 15, 16, 17, 18, 7, 8, 9, 19]
[1, 0, 10, 11, 12, 13, 14, 9, 8, 7, 6, 5, 4, 3, 17, 18, 2, 15, 16, 19]
[14, 15, 12, 11, 10, 9, 8, 16, 17, 0, 1, 2, 3, 4, 5, 6, 7, 13, 18, 19]
[6, 7, 11, 12, 13, 8, 5, 4, 16, 15, 14, 0, 1, 2, 3, 10, 9, 17, 18, 19]
[4, 5, 6, 1, 0, 12, 11, 10, 9, 8, 3, 2, 13, 14, 15, 7, 16, 17, 18, 19]
[6, 7, 8, 9, 3, 2, 10, 17, 16, 15, 14, 13, 12, 11, 1, 0, 18, 5, 4, 19]
[0, 1, 3, 2, 15, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19]
[4, 3, 2, 1, 5, 6, 7, 18, 17, 16, 12, 13, 14, 15, 11, 10, 9, 8, 0, 19]
[2, 14, 19, 18, 17, 0, 1, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 15]
[11, 10, 1, 2, 7, 6, 5, 4, 3, 12, 13, 0, 14, 15, 16, 8, 9, 17, 18, 19]
