[6, 9, 10, 11, 2, 1, 5, 4, 0, 3, 7, 8]
[0, 2, 3, 8, 7, 6, 1, 11, 10, 9, 5, 4]
[5, 9, 3, 2, 1, 0, 4, 7, 6, 8, 10, 11]
[4, 2, 9, 1, 0, 3, 5, 8, 7, 6, 10, 11]
[9, 8, 3, 4, 2, 5, 6, 7, 10, 11, 0, 1]
[2, 10, 0, 9, 8, 7, 6, 5, 1, 3, 4, 11]
[10, 3, 4, 5, 9, 8, 7, 6, 2, 1, 0, 11]
[1, 3, 2, 8, 0, 4, 7, 6, 5, 9, 10, 11]
[10, 9, 8, 7, 1, 0, 3, 2, 6, 5, 4, 11]
[3, 2, 8, 7, 6, 5, 4, 9, 0, 1, 10, 11]
[5, 6, 7, 2, 1, 0, 8, 9, 10, 3, 4, 11]
[11, 10, 3, 4, 9, 8, 7, 2, 1, 6, 0, 5]
[10, 11, 9, 8, 7, 6, 1, 2, 0, 5, 4, 3]
[4, 3, 11, 7, 2, 0, 5, 8, 9, 10, 6, 1]
[5, 6, 7, 8, 10, 9, 11, 0, 1, 2, 4, 3]
[7, 2, 3, 11, 6, 1, 0, 10, 9, 8, 5, 4]
[9, 8, 0, 1, 2, 6, 3, 5, 4, 7, 10, 11]
[1, 0, 6, 5, 4, 3, 10, 11, 9, 2, 8, 7]
[8, 9, 10, 7, 4, 3, 2, 0, 5, 6, 1, 11]
[8, 9, 11, 2, 1, 0, 10, 4, 7, 6, 5, 3]
[11, 10, 0, 8, 7, 2, 9, 1, 4, 5, 6, 3]
[1, 2, 3, 4, 7, 0, 9, 8, 11, 5, 6, 10]
[9, 6, 10, 11, 8, 0, 1, 2, 3, 7, 5, 4]
[8, 4, 3, 7, 6, 5, 10, 11, 1, 2, 9, 0]
[0, 7, 8, 9, 10, 2, 6, 5, 4, 3, 1, 11]
[9, 10, 4, 3, 2, 6, 7, 8, 11, 5, 0, 1]
[2, 11, 10, 7, 8, 0, 9, 1, 3, 4, 6, 5]
[3, 2, 8, 7, 0, 1, 9, 5, 4, 6, 10, 11]
[10, 4, 5, 6, 3, 0, 1, 9, 8, 7, 2, 11]
[11, 9, 8, 1, 10, 7, 6, 5, 0, 2, 3, 4]
[3, 2, 5, 6, 7, 10, 9, 8, 4, 1, 0, 11]
[1, 2, 3, 4, 5, 7, 8, 6, 0, 9, 10, 11]
[11, 9, 10, 3, 1, 2, 0, 8, 7, 6, 5, 4]
[4, 5, 2, 1, 0, 6, 7, 10, 8, 9, 3, 11]
[10, 2, 9, 8, 1, 5, 4, 6, 7, 0, 3, 11]
[5, 6, 4, 2, 8, 9, 10, 0, 1, 7, 3, 11]
[8, 7, 5, 4, 0, 10, 3, 2, 1, 6, 11, 9]
[8, 10, 9, 6, 5, 7, 2, 4, 3, 0, 1, 11]
[5, 2, 1, 0, 6, 7, 8, 9, 4, 3, 10, 11]
[4, 10, 11, 1, 0, 9, 8, 2, 3, 5, 6, 7]
[5, 4, 3, 10, 6, 7, 8, 2, 1, 9, 0, 11]
[8, 7, 6, 5, 4, 3, 2, 10, 9, 1, 0, 11]
[1, 0, 6, 7, 8, 9, 10, 3, 11, 4, 2, 5]
[7, 6, 4, 8, 9, 3, 5, 0, 1, 2, 10, 11]
[1, 0, 2, 6, 7, 8, 9, 3, 4, 5, 11, 10]
[0, 9, 8, 7, 6, 10, 5, 4, 1, 2, 3, 11]
[1, 0, 4, 5, 8, 7, 11, 10, 9, 6, 2, 3]
[10, 1, 0, 2, 11, 9, 8, 7, 6, 5, 4, 3]
[11, 8, 6, 5, 10, 9, 0, 1, 7, 4, 3, 2]
[11, 10, 9, 4, 5, 6, 3, 2, 1, 0, 8, 7]
[10, 6, 5, 4, 9, 8, 3, 2, 7, 0, 1, 11]
[5, 6, 7, 11, 2, 3, 8, 9, 10, 4, 1, 0]
