[2, 3, 11, 0, 1, 12, 10, 6, 5, 4, 7, 8, 9]
[7, 3, 2, 8, 6, 12, 11, 10, 9, 0, 5, 4, 1]
[5, 0, 1, 2, 4, 8, 6, 10, 9, 3, 11, 12, 7]
[12, 4, 5, 6, 8, 7, 3, 2, 1, 0, 10, 11, 9]
[5, 0, 3, 4, 12, 8, 9, 10, 1, 6, 7, 2, 11]
[9, 8, 2, 6, 5, 0, 1, 3, 7, 10, 11, 12, 4]
[10, 11, 9, 8, 7, 1, 2, 0, 6, 5, 4, 3, 12]
[4, 3, 0, 5, 2, 9, 6, 7, 8, 10, 11, 1, 12]
[0, 1, 2, 3, 4, 7, 8, 9, 6, 5, 11, 10, 12]
[0, 5, 1, 2, 3, 7, 12, 11, 8, 4, 9, 10, 6]
[0, 1, 2, 3, 10, 11, 12, 8, 9, 4, 5, 7, 6]
[11, 0, 8, 9, 6, 5, 4, 2, 1, 10, 7, 3, 12]
[2, 5, 12, 8, 4, 0, 6, 7, 9, 10, 11, 1, 3]
[11, 10, 9, 0, 8, 4, 5, 6, 7, 3, 2, 1, 12]
[12, 10, 9, 2, 6, 7, 0, 1, 11, 3, 4, 5, 8]
[5, 6, 3, 11, 10, 9, 2, 7, 8, 4, 1, 0, 12]
[0, 11, 9, 8, 7, 3, 4, 5, 6, 2, 12, 1, 10]
[4, 0, 12, 11, 10, 9, 8, 3, 2, 1, 5, 6, 7]
[9, 12, 11, 0, 8, 2, 3, 4, 5, 1, 6, 7, 10]
[4, 5, 6, 7, 0, 8, 2, 3, 1, 9, 10, 11, 12]
[8, 9, 10, 1, 0, 6, 7, 11, 2, 3, 4, 5, 12]
[4, 8, 9, 5, 6, 1, 0, 10, 7, 2, 3, 11, 12]
[4, 5, 6, 9, 8, 1, 2, 3, 7, 0, 10, 11, 12]
[4, 8, 7, 6, 5, 3, 1, 2, 0, 9, 10, 11, 12]
[3, 12, 11, 10, 8, 6, 1, 0, 2, 4, 5, 9, 7]
