[7, 9, 10, 11, 0, 1, 2, 8, 12, 13, 5, 4, 3, 6]
[11, 4, 5, 6, 12, 13, 1, 0, 2, 3, 7, 8, 9, 10]
[12, 4, 5, 6, 11, 10, 0, 3, 7, 8, 2, 9, 1, 13]
[2, 3, 1, 0, 7, 8, 9, 11, 10, 6, 5, 4, 12, 13]
[8, 3, 0, 6, 13, 1, 2, 7, 5, 4, 11, 9, 10, 12]
[0, 1, 13, 7, 5, 6, 9, 10, 11, 3, 4, 12, 8, 2]
[8, 7, 6, 5, 4, 0, 1, 2, 3, 9, 10, 11, 12, 13]
[11, 13, 10, 9, 8, 7, 0, 1, 2, 5, 6, 3, 4, 12]
[0, 5, 1, 2, 3, 7, 8, 9, 4, 6, 10, 11, 12, 13]
[0, 9, 2, 6, 5, 4, 3, 1, 11, 12, 7, 8, 10, 13]
[2, 3, 4, 5, 13, 12, 10, 9, 8, 6, 7, 0, 1, 11]
[3, 4, 7, 8, 9, 10, 5, 0, 2, 11, 13, 6, 12, 1]
[10, 13, 9, 8, 7, 0, 1, 2, 5, 4, 3, 6, 11, 12]
[4, 5, 6, 12, 2, 0, 13, 11, 10, 9, 8, 7, 3, 1]
[12, 13, 10, 0, 1, 9, 8, 7, 2, 6, 5, 3, 4, 11]
[6, 7, 10, 5, 1, 9, 2, 3, 4, 8, 0, 11, 12, 13]
[13, 5, 12, 11, 9, 6, 7, 8, 10, 4, 3, 0, 1, 2]
[11, 6, 10, 9, 13, 0, 1, 2, 3, 7, 8, 4, 5, 12]
[1, 13, 12, 11, 10, 9, 2, 0, 3, 4, 8, 7, 6, 5]
[11, 5, 4, 6, 7, 3, 12, 2, 8, 9, 10, 0, 1, 13]
[1, 4, 0, 5, 6, 9, 8, 7, 2, 3, 10, 11, 12, 13]
[13, 7, 6, 5, 8, 9, 4, 3, 12, 0, 1, 2, 11, 10]
[10, 3, 2, 7, 13, 11, 12, 1, 9, 8, 6, 5, 4, 0]
[6, 10, 7, 8, 11, 9, 0, 5, 1, 12, 13, 4, 3, 2]
[10, 11, 12, 13, 9, 2, 1, 3, 0, 7, 4, 5, 6, 8]
[1, 2, 3, 6, 5, 4, 8, 9, 11, 10, 0, 13, 12, 7]
[12, 11, 6, 5, 4, 3, 13, 2, 1, 0, 8, 9, 10, 7]
[8, 0, 2, 1, 10, 3, 4, 7, 6, 5, 9, 11, 12, 13]
[1, 2, 3, 4, 0, 8, 9, 13, 12, 7, 6, 5, 10, 11]
[13, 2, 6, 7, 1, 9, 10, 11, 12, 5, 4, 3, 8, 0]
[5, 6, 7, 12, 1, 11, 10, 8, 0, 9, 4, 3, 2, 13]
[2, 3, 4, 0, 12, 11, 5, 6, 10, 9, 8, 7, 1, 13]
[5, 9, 10, 0, 6, 7, 8, 2, 3, 11, 1, 4, 12, 13]
[9, 10, 11, 2, 12, 3, 4, 5, 8, 7, 1, 0, 6, 13]
[7, 3, 4, 5, 6, 10, 0, 11, 9, 8, 2, 1, 12, 13]
[9, 3, 4, 2, 11, 5, 6, 10, 0, 1, 12, 8, 7, 13]
[2, 5, 11, 6, 7, 12, 13, 8, 9, 10, 3, 4, 1, 0]
[5, 4, 3, 11, 10, 9, 8, 7, 6, 2, 1, 13, 12, 0]
[6, 12, 0, 10, 9, 8, 7, 5, 4, 11, 13, 3, 2, 1]
[4, 5, 6, 7, 3, 1, 0, 12, 13, 11, 10, 9, 8, 2]
[3, 2, 1, 10, 11, 12, 9, 7, 13, 0, 4, 6, 5, 8]
[4, 5, 6, 7, 9, 12, 3, 10, 1, 0, 2, 8, 11, 13]
[4, 5, 6, 7, 1, 10, 11, 12, 3, 0, 2, 9, 8, 13]
[4, 10, 9, 3, 2, 1, 13, 5, 6, 7, 12, 11, 8, 0]
[10, 13, 6, 7, 12, 5, 4, 3, 8, 11, 9, 2, 1, 0]
[7, 6, 8, 1, 11, 2, 3, 4, 5, 9, 10, 13, 12, 0]
[5, 10, 11, 8, 7, 3, 2, 1, 4, 0, 6, 9, 12, 13]
[10, 12, 0, 7, 8, 6, 9, 4, 3, 2, 1, 11, 5, 13]
[8, 9, 4, 3, 5, 6, 2, 1, 0, 11, 10, 7, 12, 13]
[2, 3, 4, 5, 13, 11, 10, 9, 8, 7, 6, 1, 0, 12]
[11, 12, 5, 4, 3, 13, 2, 0, 1, 10, 9, 8, 6, 7]
[2, 3, 4, 1, 0, 8, 7, 12, 11, 10, 9, 6, 5, 13]
[2, 1, 0, 5, 6, 7, 8, 12, 10, 11, 3, 9, 4, 13]
[7, 8, 3, 6, 2, 5, 4, 1, 10, 11, 12, 0, 9, 13]
[8, 5, 6, 10, 11, 4, 12, 13, 0, 1, 2, 3, 9, 7]
[7, 6, 1, 4, 8, 3, 5, 2, 12, 13, 0, 9, 10, 11]
[0, 6, 11, 5, 1, 4, 3, 2, 12, 10, 9, 8, 7, 13]
[9, 0, 7, 8, 2, 1, 12, 13, 10, 11, 6, 5, 4, 3]
[5, 6, 8, 4, 3, 2, 7, 11, 10, 13, 12, 0, 1, 9]
[13, 2, 8, 3, 7, 6, 11, 10, 9, 5, 4, 12, 1, 0]
[8, 13, 3, 4, 7, 9, 5, 6, 10, 11, 12, 0, 2, 1]
[8, 7, 6, 5, 4, 0, 11, 1, 2, 13, 12, 9, 10, 3]
[9, 3, 4, 2, 1, 0, 8, 7, 10, 11, 12, 13, 5, 6]
[4, 10, 9, 11, 13, 6, 5, 12, 8, 0, 7, 3, 2, 1]
[13, 0, 6, 7, 9, 10, 11, 5, 4, 3, 2, 1, 8, 12]
[2, 3, 4, 7, 8, 13, 10, 6, 11, 12, 1, 0, 5, 9]
[12, 5, 8, 11, 6, 4, 0, 9, 10, 3, 2, 7, 1, 13]
[1, 2, 11, 10, 9, 0, 12, 13, 8, 7, 6, 5, 3, 4]
[1, 2, 10, 9, 3, 4, 5, 6, 7, 11, 13, 8, 0, 12]
[3, 1, 7, 8, 9, 10, 12, 4, 11, 6, 5, 2, 13, 0]
[8, 6, 5, 7, 12, 2, 3, 4, 1, 0, 9, 10, 11, 13]
[5, 6, 7, 4, 0, 2, 1, 8, 3, 9, 10, 11, 12, 13]
[1, 0, 13, 2, 3, 4, 9, 10, 11, 5, 6, 12, 8, 7]
[2, 3, 4, 13, 12, 11, 10, 9, 8, 7, 6, 5, 1, 0]
[8, 7, 5, 2, 1, 4, 12, 11, 10, 9, 3, 0, 6, 13]
[10, 9, 8, 5, 4, 3, 13, 7, 6, 12, 11, 0, 1, 2]
[11, 12, 10, 4, 5, 6, 7, 8, 9, 1, 0, 3, 13, 2]
