[17, 16, 2, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]
[3, 4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[16, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 1, 0, 3, 4, 17]
[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1, 2, 3]
[16, 17, 13, 12, 15, 14, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[15, 16, 4, 3, 2, 17, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[2, 16, 15, 14, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 17, 3]
[5, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 2, 3, 4]
[2, 15, 14, 17, 16, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 3]
[16, 1, 2, 3, 17, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[15, 16, 2, 1, 0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[4, 0, 17, 16, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0]
[16, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 1, 0, 17]
[2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 3]
[16, 3, 4, 0, 17, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 16, 17, 0, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 4]
[16, 17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[6, 5, 2, 1, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 3, 4, 0]
[0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2, 1]
[14, 15, 16, 17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[1, 4, 3, 17, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2]
[2, 16, 15, 0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1]
[17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 1, 2, 16]
[3, 17, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2, 1, 4]
[16, 17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[11, 15, 14, 13, 12, 16, 1, 2, 3, 17, 0, 4, 5, 6, 7, 8, 9, 10]
[17, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1]
[17, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 3, 4]
[2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1, 5, 6]
[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1, 2, 3]
[2, 3, 17, 16, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 4]
[5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 4]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[3, 7, 6, 5, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1, 2]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 2, 3]
[0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2, 1]
[3, 4, 5, 0, 17, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2, 1]
[15, 14, 13, 12, 16, 17, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[1, 4, 3, 17, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2]
[14, 3, 17, 16, 15, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0]
[4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1, 5]
[0, 4, 3, 17, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[0, 4, 5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[14, 15, 16, 17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2, 1]
[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1, 2, 3]
[4, 5, 6, 2, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1]
[16, 17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[16, 17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[6, 3, 2, 1, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 4, 5]
[16, 3, 17, 0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 4, 3]
[2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 3]
[2, 3, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[16, 17, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[5, 6, 7, 2, 1, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 4, 3]
[15, 16, 0, 17, 3, 2, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[16, 17, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 1, 0, 3, 2]
[15, 16, 2, 1, 0, 17, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[6, 1, 0, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 3, 2, 5]
[16, 17, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 1, 2]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[3, 4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[2, 3, 15, 14, 17, 16, 4, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 1]
[2, 3, 17, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 1]
[3, 14, 15, 16, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 17]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]
[0, 1, 17, 16, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
