[3, 6, 7, 8, 9, 10, 15, 18, 17, 16, 0, 1, 2, 4, 11, 12, 13, 14, 5]
[11, 10, 9, 8, 7, 6, 0, 1, 2, 3, 4, 5, 16, 12, 13, 14, 15, 17, 18]
[6, 3, 2, 1, 0, 8, 9, 10, 11, 12, 7, 13, 4, 5, 14, 15, 16, 17, 18]
[8, 7, 17, 13, 14, 15, 16, 0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 18]
[15, 18, 17, 16, 1, 14, 13, 12, 11, 3, 2, 0, 4, 5, 6, 10, 9, 8, 7]
[2, 3, 4, 11, 12, 13, 14, 15, 16, 17, 9, 8, 10, 7, 6, 0, 1, 5, 18]
[2, 3, 4, 5, 6, 7, 17, 18, 16, 15, 8, 14, 13, 12, 11, 10, 9, 1, 0]
[7, 6, 5, 2, 12, 13, 14, 15, 16, 17, 18, 0, 1, 11, 10, 9, 4, 3, 8]
[6, 2, 0, 3, 4, 5, 8, 9, 10, 11, 7, 13, 12, 1, 14, 15, 16, 17, 18]
[7, 8, 2, 1, 11, 0, 3, 12, 13, 14, 15, 9, 10, 17, 16, 6, 5, 4, 18]
[10, 9, 11, 12, 13, 14, 15, 6, 0, 8, 7, 1, 2, 3, 4, 5, 16, 17, 18]
[18, 9, 10, 11, 12, 13, 14, 6, 8, 7, 0, 1, 2, 5, 4, 3, 15, 16, 17]
[1, 0, 9, 10, 15, 16, 3, 8, 7, 4, 11, 12, 13, 14, 5, 6, 17, 2, 18]
[13, 14, 11, 15, 7, 8, 9, 0, 1, 3, 4, 5, 6, 2, 10, 12, 16, 17, 18]
[2, 13, 0, 1, 11, 12, 14, 15, 17, 16, 8, 10, 9, 18, 3, 4, 5, 6, 7]
[13, 9, 8, 6, 10, 11, 16, 15, 14, 5, 12, 7, 4, 3, 2, 1, 0, 17, 18]
[4, 3, 2, 18, 10, 9, 8, 17, 16, 7, 6, 5, 1, 0, 11, 12, 13, 14, 15]
[2, 1, 9, 0, 18, 16, 15, 14, 13, 12, 11, 10, 4, 5, 17, 3, 6, 7, 8]
[10, 0, 1, 2, 3, 4, 14, 9, 6, 7, 8, 5, 11, 12, 13, 15, 16, 17, 18]
[0, 1, 6, 7, 13, 14, 15, 2, 18, 17, 16, 12, 11, 10, 9, 8, 3, 4, 5]
[1, 18, 17, 16, 15, 14, 13, 12, 11, 9, 8, 7, 6, 5, 10, 4, 0, 2, 3]
[4, 16, 18, 17, 12, 11, 2, 1, 0, 5, 10, 9, 8, 7, 6, 13, 14, 15, 3]
[17, 16, 15, 14, 13, 10, 9, 8, 7, 6, 3, 0, 4, 5, 18, 12, 11, 2, 1]
[14, 13, 12, 11, 5, 6, 10, 9, 0, 4, 3, 1, 2, 8, 7, 15, 16, 17, 18]
[10, 9, 8, 13, 12, 11, 0, 14, 15, 16, 7, 6, 5, 4, 3, 2, 17, 18, 1]
[13, 14, 15, 16, 17, 18, 5, 2, 1, 0, 3, 9, 6, 7, 8, 10, 11, 12, 4]
[10, 14, 8, 7, 17, 16, 15, 6, 9, 13, 12, 11, 5, 4, 3, 2, 1, 0, 18]
[18, 15, 14, 13, 17, 11, 10, 9, 5, 4, 3, 0, 1, 2, 12, 16, 6, 7, 8]
[0, 15, 1, 2, 3, 4, 17, 16, 7, 8, 9, 10, 5, 6, 13, 14, 11, 12, 18]
[14, 13, 9, 8, 7, 6, 2, 15, 5, 4, 3, 12, 10, 11, 1, 0, 16, 17, 18]
[9, 2, 17, 1, 0, 3, 4, 6, 7, 8, 5, 10, 11, 12, 13, 16, 15, 14, 18]
[1, 0, 4, 3, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 13, 12, 2, 18]
[17, 8, 7, 6, 5, 4, 3, 2, 1, 0, 12, 14, 18, 16, 15, 9, 10, 11, 13]
[12, 13, 14, 2, 3, 9, 8, 7, 6, 5, 4, 15, 16, 17, 11, 10, 1, 0, 18]
[11, 14, 13, 12, 0, 1, 2, 3, 4, 5, 6, 15, 7, 8, 9, 10, 16, 17, 18]
[9, 8, 7, 6, 5, 4, 3, 2, 1, 15, 14, 10, 11, 16, 18, 17, 0, 12, 13]
[2, 1, 0, 12, 11, 10, 9, 14, 15, 16, 17, 8, 7, 6, 5, 4, 13, 3, 18]
[1, 0, 14, 15, 6, 7, 8, 12, 11, 13, 16, 10, 9, 2, 3, 4, 5, 17, 18]
[7, 8, 9, 16, 10, 15, 6, 0, 11, 12, 13, 14, 1, 2, 4, 5, 3, 17, 18]
[1, 2, 3, 4, 10, 0, 5, 6, 7, 8, 9, 13, 12, 15, 16, 17, 11, 14, 18]
[3, 4, 5, 6, 7, 0, 1, 2, 15, 16, 17, 18, 8, 9, 10, 11, 14, 13, 12]
[11, 12, 13, 5, 10, 9, 4, 3, 2, 1, 0, 18, 17, 16, 15, 14, 6, 7, 8]
[14, 13, 12, 11, 0, 1, 2, 3, 4, 10, 9, 8, 7, 5, 6, 15, 16, 17, 18]
[0, 10, 1, 2, 9, 8, 7, 6, 5, 4, 3, 17, 16, 15, 14, 13, 12, 11, 18]
[15, 14, 13, 12, 11, 10, 9, 8, 5, 4, 3, 16, 17, 2, 1, 0, 6, 7, 18]
[14, 13, 12, 11, 8, 3, 4, 5, 6, 15, 10, 9, 2, 1, 0, 16, 17, 7, 18]
[0, 1, 2, 6, 13, 12, 5, 3, 4, 11, 10, 9, 8, 7, 14, 15, 16, 17, 18]
[6, 5, 0, 15, 16, 4, 7, 8, 17, 3, 2, 1, 9, 10, 11, 12, 13, 14, 18]
[0, 1, 6, 5, 4, 17, 18, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 2, 3]
[14, 7, 4, 6, 5, 8, 9, 10, 16, 15, 3, 2, 1, 0, 11, 12, 13, 17, 18]
[17, 3, 4, 5, 7, 6, 15, 16, 0, 1, 10, 11, 12, 13, 14, 9, 8, 2, 18]
[13, 18, 17, 16, 15, 0, 1, 2, 10, 7, 6, 5, 4, 3, 14, 11, 8, 9, 12]
[15, 14, 9, 5, 6, 7, 8, 16, 13, 12, 11, 10, 17, 4, 3, 2, 1, 0, 18]
[16, 15, 14, 13, 8, 12, 9, 10, 11, 0, 1, 2, 3, 4, 5, 6, 7, 17, 18]
[1, 3, 2, 4, 5, 6, 7, 8, 15, 14, 18, 17, 16, 0, 9, 10, 13, 12, 11]
[8, 10, 11, 12, 13, 16, 7, 6, 5, 4, 3, 2, 1, 17, 0, 15, 14, 9, 18]
[13, 14, 15, 16, 5, 1, 0, 9, 10, 12, 6, 7, 2, 3, 4, 8, 11, 17, 18]
