[2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4, 3]
[4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[6, 5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2]
[2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 5]
[1, 5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[3, 16, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2]
[15, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1, 0, 16]
[2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[6, 5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2]
[5, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 2]
[1, 15, 16, 3, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2]
[14, 1, 0, 16, 15, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 2, 1]
[4, 1, 5, 6, 3, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[14, 3, 2, 1, 15, 16, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4, 5, 1, 2, 3]
[14, 15, 16, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[15, 14, 13, 12, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3]
[1, 5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[3, 4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[1, 0, 16, 3, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[5, 6, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 3, 4]
[14, 15, 2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[4, 5, 2, 1, 0, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3]
[2, 15, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0, 1]
[15, 16, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1, 2]
[16, 0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[4, 8, 7, 6, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2, 3, 5]
[15, 14, 13, 12, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[16, 0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[0, 1, 2, 15, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 0, 4, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2]
[16, 15, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2, 3]
[2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3]
[16, 15, 2, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 0]
[0, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 1]
[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 4]
[6, 5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2]
[1, 4, 3, 16, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2]
[3, 16, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 4]
[1, 14, 15, 16, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0]
[16, 0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[2, 3, 16, 15, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[4, 3, 2, 16, 0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[5, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 2]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
[6, 5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2]
[14, 15, 2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2, 3]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[1, 15, 16, 3, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2]
[2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[15, 14, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 16]
[4, 3, 0, 16, 5, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[15, 3, 4, 0, 16, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2, 3, 5, 1, 0]
[0, 1, 2, 15, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4, 3]
[0, 16, 15, 14, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[6, 2, 1, 0, 5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[15, 3, 4, 0, 16, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
[3, 16, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2]
[0, 16, 15, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1]
[4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 5]
