[9, 10, 11, 12, 8, 6, 5, 14, 0, 19, 4, 3, 2, 1, 7, 13, 18, 17, 16, 15]
[14, 6, 15, 16, 12, 9, 8, 7, 1, 2, 5, 4, 3, 10, 11, 17, 13, 18, 19, 0]
[3, 17, 18, 2, 13, 14, 15, 16, 5, 6, 7, 1, 0, 8, 9, 10, 11, 12, 19, 4]
[16, 17, 1, 0, 8, 12, 11, 10, 9, 15, 18, 5, 6, 7, 4, 3, 2, 13, 14, 19]
[6, 5, 4, 3, 17, 16, 2, 1, 0, 8, 9, 10, 11, 12, 13, 14, 7, 18, 15, 19]
[0, 14, 12, 18, 13, 4, 1, 2, 3, 5, 7, 8, 9, 10, 11, 15, 16, 17, 6, 19]
[15, 6, 7, 5, 2, 1, 8, 16, 9, 10, 11, 14, 13, 12, 0, 3, 4, 17, 18, 19]
[14, 4, 11, 12, 2, 1, 0, 18, 19, 15, 16, 17, 3, 5, 9, 6, 7, 8, 13, 10]
[6, 2, 1, 0, 5, 14, 15, 12, 7, 8, 9, 10, 11, 17, 16, 4, 3, 13, 18, 19]
[17, 8, 7, 6, 1, 12, 11, 10, 9, 3, 2, 0, 5, 4, 13, 16, 15, 14, 18, 19]
[18, 11, 15, 14, 13, 12, 4, 1, 0, 7, 8, 9, 10, 16, 2, 3, 6, 17, 5, 19]
[9, 10, 11, 12, 2, 7, 6, 5, 18, 19, 13, 14, 15, 17, 16, 3, 4, 0, 1, 8]
[8, 15, 14, 7, 6, 5, 12, 17, 4, 3, 13, 11, 0, 9, 10, 16, 1, 2, 18, 19]
[8, 9, 12, 10, 11, 2, 15, 14, 1, 16, 17, 19, 3, 4, 5, 6, 0, 18, 13, 7]
[11, 12, 1, 0, 14, 15, 16, 17, 6, 7, 5, 4, 18, 10, 3, 2, 13, 19, 8, 9]
[9, 1, 17, 18, 19, 12, 13, 14, 2, 10, 16, 15, 8, 7, 6, 5, 4, 3, 11, 0]
[14, 6, 15, 17, 4, 3, 2, 0, 11, 10, 9, 8, 7, 16, 12, 13, 1, 5, 18, 19]
[4, 9, 18, 3, 8, 12, 13, 14, 15, 16, 17, 0, 2, 10, 11, 6, 7, 1, 5, 19]
[10, 14, 8, 9, 4, 5, 6, 16, 17, 18, 19, 11, 12, 15, 3, 2, 7, 13, 1, 0]
[14, 13, 12, 11, 10, 17, 16, 9, 8, 7, 6, 5, 1, 2, 3, 4, 19, 18, 0, 15]
[18, 14, 16, 2, 13, 1, 0, 10, 11, 12, 3, 4, 15, 17, 6, 5, 9, 8, 7, 19]
[9, 8, 7, 17, 6, 2, 1, 3, 4, 14, 15, 5, 13, 10, 11, 12, 16, 0, 18, 19]
[9, 10, 12, 13, 1, 0, 4, 5, 15, 16, 6, 8, 7, 2, 3, 14, 11, 17, 18, 19]
[10, 7, 6, 1, 13, 14, 15, 8, 5, 4, 3, 0, 11, 12, 9, 2, 16, 17, 18, 19]
[0, 5, 19, 18, 2, 3, 4, 1, 17, 16, 13, 6, 7, 12, 11, 10, 9, 8, 14, 15]
[18, 19, 11, 13, 12, 0, 7, 8, 9, 6, 5, 1, 2, 17, 16, 15, 10, 14, 3, 4]
[11, 12, 13, 14, 19, 18, 5, 4, 3, 2, 6, 15, 10, 1, 0, 16, 17, 9, 8, 7]
[9, 10, 11, 12, 13, 14, 6, 15, 8, 4, 3, 2, 5, 16, 19, 18, 17, 1, 0, 7]
[9, 1, 14, 11, 6, 0, 12, 13, 2, 5, 10, 15, 16, 17, 18, 4, 3, 7, 8, 19]
[6, 15, 3, 4, 7, 8, 9, 2, 1, 0, 5, 10, 14, 13, 12, 11, 16, 17, 18, 19]
[12, 11, 10, 9, 8, 18, 3, 16, 17, 19, 14, 13, 15, 4, 5, 6, 7, 0, 1, 2]
[0, 1, 5, 9, 10, 11, 15, 16, 17, 8, 4, 6, 3, 7, 2, 14, 12, 13, 18, 19]
[13, 14, 1, 11, 15, 16, 7, 6, 5, 4, 3, 2, 12, 8, 9, 10, 0, 17, 18, 19]
[13, 16, 17, 11, 10, 9, 8, 7, 0, 14, 1, 3, 4, 5, 6, 15, 2, 12, 18, 19]
[1, 13, 5, 10, 9, 8, 2, 11, 12, 19, 18, 17, 7, 6, 16, 15, 4, 3, 14, 0]
[7, 6, 5, 4, 8, 9, 10, 12, 11, 13, 15, 16, 2, 19, 0, 1, 14, 3, 17, 18]
[14, 15, 16, 17, 13, 12, 11, 10, 9, 6, 5, 7, 4, 8, 2, 0, 1, 18, 3, 19]
[2, 0, 11, 10, 6, 1, 4, 5, 14, 3, 15, 16, 17, 18, 19, 13, 7, 8, 9, 12]
[7, 2, 6, 17, 11, 10, 9, 8, 3, 0, 1, 12, 16, 15, 14, 13, 5, 4, 18, 19]
[5, 4, 3, 11, 12, 13, 14, 18, 19, 17, 7, 1, 6, 15, 16, 2, 8, 9, 10, 0]
[5, 3, 4, 16, 15, 14, 13, 11, 12, 6, 0, 1, 2, 19, 18, 17, 7, 8, 9, 10]
[4, 2, 5, 6, 0, 1, 9, 18, 17, 12, 13, 14, 15, 16, 3, 8, 7, 11, 10, 19]
[7, 9, 3, 4, 5, 13, 12, 11, 10, 0, 1, 8, 2, 14, 15, 16, 17, 18, 6, 19]
[3, 2, 18, 19, 17, 16, 7, 6, 5, 1, 4, 14, 13, 15, 12, 11, 10, 9, 8, 0]
[5, 6, 12, 7, 8, 9, 13, 17, 0, 4, 3, 2, 16, 10, 1, 11, 14, 15, 18, 19]
[8, 2, 1, 0, 10, 11, 12, 13, 16, 5, 14, 15, 18, 17, 6, 9, 3, 4, 7, 19]
[19, 18, 17, 16, 3, 2, 1, 6, 4, 5, 10, 9, 8, 7, 11, 12, 13, 14, 15, 0]
[19, 18, 17, 16, 15, 14, 13, 11, 10, 9, 3, 12, 7, 8, 6, 2, 1, 5, 4, 0]
[8, 16, 17, 9, 6, 10, 11, 12, 0, 1, 4, 5, 7, 13, 14, 18, 19, 2, 3, 15]
[16, 13, 2, 3, 12, 11, 0, 15, 14, 10, 9, 8, 17, 18, 6, 5, 4, 7, 1, 19]
[0, 1, 2, 4, 5, 6, 3, 7, 18, 13, 12, 16, 17, 11, 8, 9, 10, 15, 14, 19]
[0, 1, 14, 12, 19, 18, 9, 8, 7, 13, 11, 10, 15, 16, 17, 6, 5, 4, 3, 2]
[14, 15, 16, 10, 17, 7, 6, 9, 8, 0, 4, 5, 13, 19, 12, 11, 18, 1, 2, 3]
[1, 18, 2, 12, 13, 19, 11, 10, 17, 16, 15, 14, 0, 4, 5, 9, 3, 8, 7, 6]
[6, 8, 9, 11, 5, 17, 16, 15, 14, 13, 12, 10, 0, 1, 2, 3, 7, 18, 4, 19]
[6, 7, 8, 4, 9, 10, 11, 12, 0, 13, 14, 3, 2, 1, 16, 19, 18, 17, 15, 5]
[5, 4, 3, 14, 15, 18, 2, 12, 11, 0, 17, 16, 19, 1, 6, 13, 7, 8, 9, 10]
[17, 0, 18, 14, 16, 15, 1, 2, 3, 4, 5, 11, 10, 9, 8, 7, 6, 19, 12, 13]
[0, 1, 2, 18, 12, 11, 10, 19, 4, 13, 3, 5, 6, 14, 9, 8, 7, 17, 16, 15]
[18, 17, 16, 4, 3, 2, 9, 7, 13, 1, 5, 10, 12, 11, 0, 6, 8, 14, 15, 19]
[1, 14, 13, 2, 3, 4, 6, 11, 10, 9, 8, 7, 5, 17, 0, 18, 12, 15, 16, 19]
[15, 14, 10, 1, 0, 5, 18, 19, 11, 9, 8, 7, 6, 2, 3, 4, 12, 13, 16, 17]
[3, 4, 5, 6, 7, 11, 0, 1, 2, 17, 16, 15, 18, 8, 14, 9, 12, 13, 10, 19]
[7, 4, 5, 1, 6, 2, 12, 0, 8, 3, 10, 11, 16, 9, 13, 14, 15, 17, 18, 19]
[5, 6, 7, 17, 3, 2, 1, 0, 4, 8, 16, 18, 15, 12, 13, 14, 11, 10, 9, 19]
[14, 0, 9, 10, 15, 11, 12, 1, 13, 3, 4, 5, 6, 7, 8, 16, 17, 18, 19, 2]
[14, 13, 4, 12, 15, 16, 19, 11, 10, 9, 8, 7, 6, 5, 3, 2, 1, 0, 17, 18]
[8, 5, 4, 11, 12, 14, 15, 13, 16, 7, 6, 3, 9, 17, 18, 2, 1, 0, 10, 19]
[18, 16, 10, 8, 7, 0, 1, 2, 3, 13, 15, 14, 19, 9, 12, 11, 6, 5, 4, 17]
[16, 18, 13, 1, 14, 15, 2, 3, 4, 5, 6, 12, 11, 10, 9, 0, 17, 8, 7, 19]
[12, 11, 10, 9, 8, 15, 4, 14, 19, 18, 17, 7, 16, 0, 1, 2, 5, 6, 13, 3]
[17, 1, 11, 10, 9, 18, 19, 8, 7, 6, 5, 0, 15, 14, 13, 4, 12, 3, 2, 16]
[18, 5, 4, 7, 16, 15, 14, 12, 13, 11, 17, 10, 9, 8, 6, 0, 1, 2, 3, 19]
[15, 14, 16, 5, 10, 13, 6, 0, 1, 2, 3, 4, 12, 11, 9, 8, 7, 17, 18, 19]
[8, 7, 2, 12, 17, 16, 15, 14, 13, 9, 10, 0, 1, 18, 3, 6, 5, 4, 11, 19]
[17, 16, 15, 10, 5, 4, 3, 2, 1, 18, 19, 12, 11, 0, 8, 9, 14, 13, 7, 6]
