[7, 6, 13, 14, 1, 0, 8, 3, 4, 11, 12, 10, 9, 2, 5]
[12, 7, 8, 9, 3, 4, 5, 2, 11, 10, 6, 13, 14, 1, 0]
[5, 9, 3, 11, 12, 7, 10, 4, 8, 2, 1, 6, 0, 13, 14]
[1, 2, 3, 9, 10, 11, 8, 7, 6, 0, 5, 14, 12, 13, 4]
[13, 14, 12, 2, 3, 4, 10, 9, 8, 7, 1, 0, 11, 5, 6]
[5, 7, 0, 1, 3, 4, 6, 2, 9, 8, 10, 11, 12, 13, 14]
[0, 9, 10, 11, 7, 8, 13, 14, 12, 1, 2, 3, 4, 5, 6]
[0, 1, 11, 7, 6, 10, 5, 4, 3, 2, 9, 8, 12, 13, 14]
[10, 6, 0, 9, 8, 14, 13, 12, 11, 1, 2, 3, 4, 5, 7]
[2, 10, 11, 12, 0, 1, 3, 4, 9, 8, 6, 5, 7, 13, 14]
[1, 11, 9, 0, 6, 7, 8, 10, 3, 12, 4, 2, 5, 13, 14]
[7, 9, 8, 6, 11, 12, 13, 14, 1, 2, 3, 10, 5, 4, 0]
[3, 4, 11, 12, 1, 10, 7, 2, 9, 0, 8, 5, 6, 13, 14]
[2, 3, 4, 1, 7, 8, 5, 6, 13, 12, 11, 10, 9, 0, 14]
[2, 1, 0, 7, 6, 13, 3, 5, 8, 9, 10, 14, 11, 12, 4]
[5, 10, 12, 11, 6, 7, 8, 0, 1, 2, 3, 4, 9, 13, 14]
[2, 13, 12, 14, 3, 10, 9, 8, 7, 4, 5, 11, 1, 0, 6]
[11, 7, 13, 12, 10, 8, 6, 5, 4, 3, 2, 9, 0, 1, 14]
[14, 11, 8, 10, 9, 12, 4, 3, 13, 7, 6, 2, 1, 0, 5]
[0, 6, 5, 8, 4, 1, 2, 12, 11, 7, 10, 9, 3, 13, 14]
[13, 10, 14, 5, 4, 3, 0, 9, 6, 7, 8, 11, 12, 1, 2]
[11, 14, 2, 3, 4, 10, 9, 8, 13, 7, 6, 5, 12, 0, 1]
[2, 13, 0, 14, 11, 3, 9, 8, 1, 12, 10, 4, 5, 6, 7]
[7, 6, 3, 4, 5, 11, 12, 13, 9, 14, 1, 0, 8, 2, 10]
[13, 12, 9, 10, 4, 3, 1, 2, 8, 7, 0, 6, 5, 14, 11]
[3, 2, 1, 6, 4, 7, 12, 11, 10, 14, 5, 13, 8, 9, 0]
[2, 0, 3, 4, 14, 1, 9, 7, 11, 12, 13, 10, 8, 5, 6]
[7, 8, 9, 6, 10, 4, 5, 11, 12, 13, 3, 2, 1, 0, 14]
[12, 4, 1, 0, 11, 2, 3, 14, 9, 10, 13, 7, 8, 6, 5]
[2, 3, 4, 5, 7, 11, 10, 9, 12, 8, 1, 0, 6, 13, 14]
[1, 12, 11, 10, 9, 13, 14, 8, 7, 2, 0, 3, 4, 5, 6]
[7, 13, 12, 11, 10, 4, 6, 14, 3, 8, 9, 2, 5, 1, 0]
[0, 9, 10, 6, 11, 13, 14, 8, 7, 5, 3, 2, 1, 4, 12]
[0, 1, 10, 11, 5, 4, 3, 6, 7, 8, 2, 9, 13, 12, 14]
[6, 7, 13, 12, 8, 4, 3, 2, 1, 11, 0, 14, 10, 9, 5]
[0, 10, 9, 3, 2, 5, 4, 1, 14, 6, 7, 13, 8, 11, 12]
[1, 0, 6, 9, 4, 3, 2, 13, 12, 10, 11, 8, 7, 5, 14]
[4, 5, 0, 12, 13, 14, 6, 11, 3, 2, 8, 10, 7, 1, 9]
[9, 1, 0, 12, 11, 8, 7, 6, 5, 4, 14, 13, 10, 2, 3]
[1, 12, 10, 9, 8, 7, 11, 6, 2, 3, 4, 0, 5, 13, 14]
[12, 11, 4, 5, 6, 7, 10, 8, 2, 1, 3, 0, 9, 13, 14]
[0, 10, 9, 8, 13, 12, 11, 7, 6, 3, 2, 1, 4, 5, 14]
[6, 7, 8, 0, 10, 11, 12, 13, 1, 2, 3, 4, 5, 9, 14]
[10, 9, 8, 1, 2, 0, 7, 13, 14, 6, 5, 4, 3, 11, 12]
[5, 6, 14, 13, 10, 11, 1, 0, 2, 3, 12, 4, 7, 8, 9]
[6, 0, 5, 9, 2, 1, 8, 7, 10, 11, 12, 13, 14, 3, 4]
[9, 0, 6, 5, 4, 3, 13, 7, 12, 11, 2, 1, 8, 10, 14]
[13, 12, 10, 9, 11, 8, 7, 6, 0, 1, 2, 4, 3, 5, 14]
[7, 6, 10, 3, 13, 12, 11, 9, 5, 8, 4, 2, 14, 0, 1]
[8, 7, 9, 13, 12, 11, 10, 14, 0, 4, 1, 6, 5, 2, 3]
[12, 2, 1, 0, 6, 3, 10, 11, 4, 5, 7, 9, 8, 13, 14]
[14, 9, 4, 3, 7, 8, 6, 5, 2, 11, 12, 13, 1, 0, 10]
[6, 12, 5, 4, 3, 2, 8, 13, 7, 14, 9, 10, 11, 1, 0]
[8, 0, 1, 3, 11, 9, 4, 2, 7, 13, 12, 10, 5, 6, 14]
[11, 10, 9, 8, 0, 4, 12, 6, 14, 13, 5, 2, 3, 7, 1]
[10, 0, 11, 7, 3, 2, 6, 5, 4, 12, 13, 1, 8, 9, 14]
[13, 14, 10, 12, 11, 8, 2, 7, 9, 4, 3, 6, 5, 1, 0]
[6, 10, 8, 12, 1, 2, 3, 4, 9, 0, 13, 5, 7, 11, 14]
[14, 7, 3, 8, 6, 5, 4, 9, 13, 2, 1, 0, 10, 11, 12]
[6, 14, 13, 7, 8, 9, 0, 10, 12, 11, 5, 1, 4, 3, 2]
[1, 2, 3, 7, 8, 5, 6, 10, 11, 0, 14, 13, 12, 4, 9]
[8, 9, 7, 6, 2, 4, 5, 1, 0, 10, 3, 11, 12, 13, 14]
[9, 10, 5, 6, 14, 8, 3, 4, 1, 0, 12, 13, 11, 7, 2]
[4, 7, 6, 8, 5, 9, 10, 11, 3, 1, 0, 13, 12, 2, 14]
[9, 8, 7, 6, 14, 0, 1, 5, 2, 12, 13, 10, 11, 4, 3]
[2, 9, 12, 11, 10, 6, 5, 7, 1, 3, 4, 8, 13, 14, 0]
[0, 8, 1, 9, 10, 3, 4, 14, 2, 5, 13, 12, 11, 6, 7]
[0, 1, 2, 13, 3, 4, 11, 12, 10, 5, 6, 9, 14, 7, 8]
[4, 10, 14, 13, 12, 8, 9, 7, 6, 5, 3, 11, 1, 2, 0]
[14, 0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 2, 12, 3, 13]
[8, 0, 3, 11, 12, 7, 6, 5, 13, 1, 2, 9, 4, 10, 14]
[1, 9, 10, 12, 3, 11, 4, 5, 6, 7, 0, 14, 2, 8, 13]
[13, 12, 6, 5, 1, 0, 4, 3, 2, 7, 8, 11, 10, 9, 14]
[9, 0, 8, 3, 7, 1, 5, 4, 2, 11, 6, 14, 13, 10, 12]
[13, 14, 9, 2, 1, 0, 3, 4, 5, 6, 8, 12, 7, 11, 10]
[11, 12, 3, 0, 1, 7, 6, 10, 9, 8, 2, 4, 5, 13, 14]
