[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[14, 15, 16, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 1]
[16, 0, 1, 5, 6, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[15, 16, 3, 0, 1, 5, 4, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[15, 16, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 5, 6, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
[14, 15, 1, 2, 3, 16, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[2, 15, 16, 0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 1]
[16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[2, 14, 15, 16, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 3]
[3, 16, 15, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2]
[15, 2, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[16, 0, 3, 4, 5, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 0, 4, 3, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[4, 0, 3, 2, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 5]
[16, 3, 2, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]
[12, 13, 14, 15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[12, 16, 15, 14, 13, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[16, 0, 4, 5, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[4, 3, 6, 5, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[16, 3, 4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2, 6]
[0, 16, 15, 14, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[2, 5, 4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3]
[0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 2, 3, 4]
[3, 2, 1, 15, 16, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2, 6]
[15, 16, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[6, 5, 1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4, 3]
[15, 16, 0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[4, 0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3, 2, 5]
[15, 16, 3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]
[3, 6, 5, 4, 2, 1, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0]
[16, 3, 4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[16, 3, 4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2]
[10, 5, 4, 8, 11, 12, 13, 14, 15, 16, 3, 2, 1, 0, 7, 6, 9]
[7, 6, 5, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2, 3]
[15, 2, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 1, 0, 14]
[3, 16, 15, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2]
[0, 1, 2, 14, 13, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 15]
[16, 11, 10, 0, 15, 14, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13]
[13, 12, 15, 14, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 0]
[16, 0, 13, 14, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15]
[0, 16, 3, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 1]
[14, 13, 12, 1, 2, 3, 16, 0, 4, 5, 6, 7, 8, 9, 10, 11, 15]
[1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 4, 3, 2]
[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2]
[12, 2, 15, 14, 13, 1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3]
[2, 3, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 1]
[5, 4, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 0, 1, 2, 6]
[14, 15, 16, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[14, 15, 16, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 1]
[1, 0, 16, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 2]
