[3, 4, 5, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]
[15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3, 4, 0]
[6, 5, 4, 2, 7, 8, 9, 10, 11, 12, 13, 0, 1, 3, 15, 14]
[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 1, 2, 3, 4]
[5, 4, 3, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 1]
[1, 2, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 3, 15, 14]
[5, 6, 7, 8, 9, 10, 11, 12, 13, 2, 1, 0, 3, 15, 14, 4]
[1, 4, 5, 6, 2, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]
[14, 2, 1, 0, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[5, 2, 3, 0, 4, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[14, 2, 1, 0, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[15, 14, 11, 12, 13, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0]
[8, 7, 6, 5, 9, 10, 11, 12, 13, 14, 15, 3, 2, 1, 0, 4]
[1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3, 2]
[13, 12, 11, 1, 2, 3, 15, 0, 4, 5, 6, 7, 8, 9, 10, 14]
[3, 4, 15, 14, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 1, 0]
[3, 2, 1, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 4]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3]
[12, 13, 3, 2, 1, 14, 15, 0, 4, 5, 6, 7, 8, 9, 10, 11]
[15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[5, 4, 1, 3, 15, 0, 6, 7, 8, 9, 10, 11, 12, 13, 14, 2]
[4, 0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 3]
[13, 14, 1, 4, 5, 15, 0, 6, 2, 3, 7, 8, 9, 10, 11, 12]
[0, 4, 3, 2, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]
[2, 1, 4, 3, 15, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
[12, 13, 1, 15, 0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14]
[13, 14, 15, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]
[1, 0, 15, 14, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]
[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0, 4, 3, 2, 1, 5]
[4, 7, 6, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 0, 1, 5]
[6, 7, 11, 10, 9, 8, 12, 13, 14, 15, 0, 1, 2, 3, 4, 5]
