[10, 16, 7, 6, 2, 5, 4, 3, 15, 11, 9, 8, 14, 12, 13, 1, 0, 17]
[15, 5, 6, 7, 8, 2, 1, 0, 12, 14, 3, 9, 10, 4, 13, 11, 16, 17]
[11, 12, 8, 7, 15, 0, 1, 2, 3, 4, 9, 10, 16, 14, 6, 17, 5, 13]
[10, 3, 2, 0, 1, 11, 15, 4, 5, 12, 14, 13, 6, 7, 8, 9, 16, 17]
[9, 8, 7, 6, 10, 17, 14, 13, 12, 11, 5, 4, 3, 15, 1, 0, 16, 2]
[3, 0, 17, 4, 5, 6, 7, 8, 9, 15, 13, 14, 16, 2, 1, 12, 11, 10]
[14, 3, 2, 1, 11, 16, 15, 0, 13, 4, 5, 6, 10, 9, 8, 12, 7, 17]
[7, 11, 4, 16, 15, 14, 5, 10, 9, 8, 13, 12, 6, 0, 3, 2, 1, 17]
[0, 1, 15, 14, 13, 6, 7, 8, 9, 10, 3, 16, 17, 2, 4, 5, 11, 12]
[14, 10, 11, 12, 13, 7, 6, 15, 4, 3, 2, 1, 16, 5, 8, 9, 0, 17]
[13, 7, 6, 1, 2, 4, 8, 9, 10, 14, 15, 16, 12, 11, 5, 0, 3, 17]
[16, 0, 1, 2, 3, 17, 7, 13, 14, 15, 10, 9, 11, 5, 6, 12, 4, 8]
[16, 4, 13, 2, 1, 0, 17, 10, 15, 12, 5, 6, 7, 8, 9, 3, 11, 14]
[8, 7, 11, 3, 2, 4, 5, 16, 15, 14, 13, 10, 12, 6, 0, 1, 9, 17]
[14, 0, 7, 6, 5, 4, 10, 9, 1, 13, 12, 8, 11, 3, 2, 15, 16, 17]
[15, 4, 0, 9, 10, 7, 8, 17, 13, 12, 11, 14, 6, 5, 1, 2, 3, 16]
[2, 9, 0, 14, 17, 8, 7, 6, 3, 5, 4, 16, 15, 10, 11, 12, 13, 1]
[15, 13, 14, 12, 11, 4, 10, 9, 3, 2, 0, 7, 6, 5, 8, 1, 16, 17]
[9, 16, 15, 10, 12, 4, 5, 6, 13, 17, 0, 1, 2, 3, 7, 8, 11, 14]
[9, 10, 11, 12, 8, 13, 14, 7, 6, 5, 4, 3, 2, 1, 0, 17, 16, 15]
[11, 6, 0, 1, 2, 3, 16, 17, 4, 13, 10, 12, 15, 14, 7, 5, 9, 8]
[4, 11, 12, 3, 1, 0, 5, 6, 14, 15, 16, 17, 8, 9, 10, 13, 7, 2]
[4, 3, 5, 0, 1, 6, 7, 10, 9, 11, 12, 13, 14, 15, 16, 17, 8, 2]
[4, 7, 1, 8, 9, 2, 3, 5, 6, 14, 0, 15, 16, 17, 10, 11, 12, 13]
[15, 12, 11, 3, 2, 1, 7, 6, 5, 17, 16, 0, 4, 8, 9, 10, 14, 13]
[17, 16, 15, 14, 0, 3, 11, 4, 12, 13, 2, 1, 5, 6, 7, 8, 9, 10]
[10, 7, 6, 5, 14, 13, 12, 11, 0, 9, 16, 4, 3, 2, 1, 8, 15, 17]
[11, 10, 9, 8, 7, 12, 13, 1, 14, 4, 3, 6, 5, 0, 2, 15, 17, 16]
[2, 3, 5, 1, 0, 4, 17, 6, 7, 13, 14, 15, 16, 11, 8, 9, 10, 12]
[3, 8, 9, 11, 12, 13, 14, 15, 17, 10, 16, 1, 0, 2, 7, 6, 5, 4]
[13, 14, 0, 1, 2, 8, 9, 10, 3, 5, 6, 7, 15, 4, 17, 16, 11, 12]
[2, 3, 13, 14, 9, 10, 11, 12, 6, 7, 8, 16, 15, 17, 5, 4, 1, 0]
[12, 13, 14, 2, 3, 4, 7, 8, 9, 10, 11, 5, 1, 0, 6, 15, 16, 17]
[3, 4, 5, 13, 12, 11, 16, 2, 1, 0, 14, 15, 7, 8, 6, 9, 10, 17]
[3, 8, 12, 11, 10, 4, 15, 16, 1, 0, 6, 7, 9, 17, 13, 14, 2, 5]
[16, 15, 14, 11, 2, 1, 12, 13, 7, 6, 5, 4, 3, 0, 10, 9, 8, 17]
[16, 17, 15, 14, 13, 12, 11, 10, 3, 2, 1, 9, 6, 0, 7, 8, 5, 4]
[15, 16, 7, 2, 14, 13, 3, 4, 5, 6, 17, 10, 1, 0, 11, 12, 8, 9]
[7, 4, 5, 6, 0, 12, 13, 14, 2, 3, 15, 16, 17, 1, 8, 9, 10, 11]
[12, 5, 4, 13, 15, 6, 7, 10, 11, 14, 9, 8, 0, 2, 3, 1, 16, 17]
[5, 6, 7, 9, 0, 13, 14, 8, 12, 11, 1, 10, 2, 3, 4, 15, 16, 17]
[12, 11, 1, 2, 3, 0, 15, 10, 9, 4, 8, 7, 6, 5, 13, 14, 16, 17]
[8, 6, 5, 4, 7, 3, 9, 17, 14, 15, 16, 13, 12, 11, 10, 0, 1, 2]
[1, 2, 15, 8, 3, 4, 5, 9, 10, 11, 6, 12, 13, 0, 14, 7, 16, 17]
[6, 14, 9, 15, 16, 10, 11, 8, 4, 7, 1, 5, 2, 3, 0, 12, 13, 17]
[5, 8, 13, 14, 7, 6, 16, 15, 0, 1, 2, 3, 4, 9, 10, 11, 12, 17]
[0, 1, 2, 3, 10, 9, 6, 5, 4, 17, 12, 16, 15, 14, 13, 11, 8, 7]
[1, 6, 16, 15, 14, 17, 5, 4, 3, 7, 8, 2, 13, 12, 11, 10, 9, 0]
